Year,ID2,Latitude,Longitude,TopDepth,BottomDepth,Horizon,BulkDensity,dC13,dC13AcidWashed,TNConc,TNConcAcidWashed,TCConc,TCConcAcidWashed,TocConc,TocStock,TicConc,TicStock,TNStock,pH
1998,247,46.78137399993237,-117.07709900000047,20,30,Ap,1.4531101462204765,,,0.09743,,1.0212,,1.0212,14.839160813203508,,,1.4157652154626104,6.15
1998,247,46.78137399993237,-117.07709900000047,30,50,BA,1.4411192004398279,,,0.0854,,0.67069,,0.67069,19.330884730859765,,,2.461431594351226,
1998,247,46.78137399993237,-117.07709900000047,50,83,Bw1,1.510430284378934,,,0.05678,,0.4458,,0.4458,22.220544085612246,,,2.830153641052184,6.41
1998,247,46.78137399993237,-117.07709900000047,83,105,Bw2,1.5439827902612526,,,0.05386,,0.34552,,0.34552,11.736492541203496,,,1.8294960878363635,6.59
1998,247,46.78137399993237,-117.07709900000047,105,153,Bwb,1.5231566139724109,,,0.04639,,0.33687,,0.33687,24.62907689034653,,,3.3916432954646467,6.65
1998,249,46.7815259999292,-117.08586399999895,0,10,Ap,1.3780537959212666,,,0.14542,,2.0954,,2.0954,28.875739239734223,,,2.0039658300287058,4.68
1998,249,46.7815259999292,-117.08586399999895,10,20,Ap,1.3780537959212666,,,0.14692,,2.1102,,2.1102,29.07969120153056,,,2.0246366369675246,4.79
1998,249,46.7815259999292,-117.08586399999895,20,30,Ap,1.3780537959212666,,,0.12737,,1.7269,,1.7269,23.797611001764356,,,1.7552271198649174,5.2
1998,249,46.7815259999292,-117.08586399999895,30,43,Bw1,1.4409893527954662,,,0.11132,,1.6132,,1.6132,30.2198523110854,,,2.0853421517914867,4.88
1998,249,46.7815259999292,-117.08586399999895,43,76,Bw2,1.3468754583282303,,,0.14002,,2.0185,,2.0185,89.7160477169726,,,6.223453555278921,5.32
1998,249,46.7815259999292,-117.08586399999895,76,99,Ab,1.3271284671410493,,,0.09027,,1.1561,,1.1561,35.288744079820646,,,2.7553973947629182,5.62
1998,249,46.7815259999292,-117.08586399999895,99,115,BEb,1.521361458422569,,,0.05684,,0.61934,,0.61934,15.075840090550944,,,1.3835869647478212,5.74
1998,249,46.7815259999292,-117.08586399999895,115,127,Eb,1.6278857912464857,,,0.02538,,0.42816,,0.42816,8.363946964561142,,,0.4957888965820297,5.96
1998,249,46.7815259999292,-117.08586399999895,127,153,Btb,1.6912390084273996,,,0.03283,,0.33994,,0.33994,14.947914501645066,,,1.4436077928134596,6.07
1998,251,46.781491999931966,-117.08502800000514,0,10,Ap,1.2830604500656708,,,0.13485,,1.3236,,1.3236,16.98258811706922,,,1.7302070169135573,6.65
1998,251,46.781491999931966,-117.08502800000514,10,20,Ap,1.2830604500656708,,,0.08001,,1.2065,,1.2065,15.480124330042317,,,1.0265766660975433,7.5
1998,251,46.781491999931966,-117.08502800000514,20,30,Ap,1.2830604500656708,,,0.07147,,2.4678,,2.4678,31.663365786720625,,,0.917003303661935,7.76
1998,251,46.781491999931966,-117.08502800000514,30,35,Bwk1,1.232082248458499,,-24.4588296,0.03411,0.0423628979756332,2.4495,0.3338252162321357,0.3338252162321357,2.056500615037172,2.115674783767864,13.033426722958295,0.21013162747459702,7.51
1998,251,46.781491999931966,-117.08502800000514,35,69,Bwk2,1.2659492029303718,,-23.7680176,0.0315,0.029913640389725427,1.3972,0.21051717350654464,0.21051717350654464,9.061137632128009,1.1866828264934552,51.07752606323871,1.3558315963384282,7.44
1998,251,46.781491999931966,-117.08502800000514,69,111,Bwkb1,1.3469213511028257,,,0.01483,,0.61603,,0.61603,34.8492463166347,,,0.8389434327479061,7.74
1998,251,46.781491999931966,-117.08502800000514,111,132,Bwkb2,1.5187831053600096,,-22.9711785,0.0152,0.020260201857626666,0.29819,0.1222668745599034,0.1222668745599034,3.8996341319618093,0.1759231254400966,5.610970485971516,0.48479556723091505,7.65
1998,251,46.781491999931966,-117.08502800000514,132,153,Bwkb3,1.4980893951978955,,-24.7602306,0.0156,0.018715823129027472,0.263,0.10961253852365804,0.10961253852365804,3.4483970124032712,0.15338746147634197,4.825550717274706,0.4907740858668306,7.55
1998,253,46.78153399993008,-117.0841919999982,0,10,Ap,1.3840127668551159,,,0.13284,,1.4053,,1.4053,19.449531412614945,,,1.8385225594903365,4.86
1998,253,46.78153399993008,-117.0841919999982,10,20,Ap,1.3840127668551159,,,0.12172,,1.2945,,1.2945,17.916045266939477,,,1.684620339816047,5.29
1998,253,46.78153399993008,-117.0841919999982,20,30,Ap,1.3840127668551159,,,0.06117,,0.5333,,0.5333,7.380940085638334,,,0.8466006094852744,6.49
1998,253,46.78153399993008,-117.0841919999982,30,39,BA,1.5924130227698248,,,0.04493,,0.50924,,0.50924,7.298283669437749,,,0.643924054017434,6.28
1998,253,46.78153399993008,-117.0841919999982,39,79,Bw,1.5447709281686302,,,0.04587,,0.42494,,0.42494,26.25739832863911,,,2.8343456990038027,6.59
1998,253,46.78153399993008,-117.0841919999982,79,124,Bwk,1.5,,-23.8314374,0.01816,0.03155310587360092,1.2051,0.2286048084401312,0.2286048084401312,15.430824569708857,0.9764951915598689,65.91342543029114,1.2257999999999998,7.65
1998,253,46.78153399993008,-117.0841919999982,124,153,Bwkb,1.49,,-23.221788999999994,0.01616,0.021478728899701722,0.56108,0.1447527953208578,0.1447527953208578,6.254768285814265,0.4163272046791422,17.989498514185737,0.6982736,7.69
1998,255,46.7815179999328,-117.08335600000034,0,10,Ap,1.2950712126679638,,,0.15394,,2.3733,,2.3733,30.735925090248784,,,1.993632624781063,5.33
1998,255,46.7815179999328,-117.08335600000034,10,20,Ap,1.2950712126679638,,,0.12962,,1.9796,,1.9796,25.637229725975008,,,1.678671305860215,5.67
1998,255,46.7815179999328,-117.08335600000034,20,30,Ap,1.2950712126679638,,,0.08916,,1.1711,,1.1711,15.166578971554525,,,1.1546854932147566,6.38
1998,255,46.7815179999328,-117.08335600000034,30,36,A,1.2275640362756128,,,0.08728,,0.99926,,0.99926,7.359933833332614,,,0.6428507345168127,
1998,255,46.7815179999328,-117.08335600000034,36,66,AB,1.3216053672162618,,,0.0728,,0.77538,,0.77538,30.74239108896435,,,2.886386122000316,6.42
1998,255,46.7815179999328,-117.08335600000034,66,99,Bw1,1.5899715760772266,,,0.03857,,0.41195,,0.41195,21.61463009524544,,,2.023731721746855,6.65
1998,255,46.7815179999328,-117.08335600000034,99,136,Bw2,1.590070472782803,,,0.03308,,0.34648,,0.34648,20.384321844162066,,,1.9461826558672395,6.74
1998,255,46.7815179999328,-117.08335600000034,136,153,Bwb,1.634991472647601,,,0.02693,,0.28944,,0.28944,8.044942841333066,,,0.7485154460927982,6.68
1998,257,46.78162399993098,-117.0825200000012,0,10,Ap,1.3592435717866371,,,0.13764,,1.9759,,1.9759,26.857293734932163,,,1.8708628522071273,5.07
1998,257,46.78162399993098,-117.0825200000012,10,20,Ap,1.3592435717866371,,,0.14258,,1.8806,,1.8806,25.5619346110195,,,1.9380094846533875,5.41
1998,257,46.78162399993098,-117.0825200000012,20,30,Ap,1.4293420058993687,,,0.11455,,1.2972,,1.2972,18.54142450052661,,,1.6373112677577266,5.82
1998,257,46.78162399993098,-117.0825200000012,30,60,Bw1,1.3906393601055416,,,0.06179,,0.49676,,0.49676,20.724420255780863,,,2.577828181827642,6.38
1998,257,46.78162399993098,-117.0825200000012,60,95,Bw2,1.3840804471991417,,,0.03775,,0.37077,,0.37077,17.961142759280904,,,1.828716290861866,6.75
1998,257,46.78162399993098,-117.0825200000012,95,130,Bwb,1.4865711877588543,,,0.04543,,0.29833,,0.29833,15.522107385543466,,,2.363722517095966,6.96
1998,257,46.78162399993098,-117.0825200000012,130,153,Cb,1.3749419714546935,,,0.04147,,0.29787,,0.29787,9.41974119585582,,,1.3114334017932014,7.32
1998,259,46.781564999929024,-117.08168399999406,0,10,Ap,1.35912515750991,,,0.12591,,1.6437,,1.6437,22.33994021399039,,,1.7112744858207272,5.19
1998,259,46.781564999929024,-117.08168399999406,10,20,Ap,1.35912515750991,,,0.13642,,1.8026,,1.8026,24.49959008927364,,,1.8541185398750195,5.54
1998,259,46.781564999929024,-117.08168399999406,20,30,Ap,1.35912515750991,,,0.10052,,1.099,,1.099,14.93678548103391,,,1.3661926083289613,6.38
1998,259,46.781564999929024,-117.08168399999406,30,41,AB,1.4549250445469881,,,0.0775,,0.82248,,0.82248,13.163114257029077,,,1.2403236004763074,6.03
1998,259,46.781564999929024,-117.08168399999406,41,79,Bw1,1.6272189271548028,,,0.04881,,0.46462,,0.46462,28.72946140151725,,,3.018133121708185,6.12
1998,259,46.781564999929024,-117.08168399999406,79,122,Bw2,1.706124927137326,,,0.04474,,0.331,,0.331,24.283276087945563,,,3.2822772573253305,6.35
1998,259,46.781564999929024,-117.08168399999406,122,153,Btb,1.71,,,0.03649,,0.27113,,0.27113,14.3726013,,,1.9343349000000003,6.46
1998,261,46.78142299992753,-117.08084800000363,0,10,Ap,1.2666093565646634,,,0.15649,,1.9697,,1.9697,24.948404496254174,,,1.982116982088042,5.51
1998,261,46.78142299992753,-117.08084800000363,10,20,Ap,1.2666093565646634,,,0.14536,,1.862,,1.862,23.584266219234035,,,1.8411433607023946,5.47
1998,261,46.78142299992753,-117.08084800000363,20,30,Ap,1.2666093565646634,,,0.13066,,1.6345,,1.6345,20.702729933049422,,,1.6549517852873892,5.67
1998,261,46.78142299992753,-117.08084800000363,30,60,Bw1,1.1564294384845097,,,0.06082,,0.60518,,0.60518,20.995439027461668,,,2.1100211534588365,5.98
1998,261,46.78142299992753,-117.08084800000363,60,91,Bw2,1.5681453140582535,,,0.04297,,0.38983,,0.38983,18.9506127211592,,,2.088879328497578,6.5
1998,261,46.78142299992753,-117.08084800000363,91,119,Bwb,1.5963826137011938,,,0.04686,,0.39087,,0.39087,17.471386022086797,,,2.094581699785062,7.02
1998,261,46.78142299992753,-117.08084800000363,119,153,Bkb,1.6453016961975389,,,0.04663,,0.79482,,0.79482,44.46243560183875,,,2.6084942151855017,7.51
1998,263,46.78165699993258,-117.08001200000204,0,10,Ap,1.312878147436344,,,0.1486,,1.7908,,1.7908,23.51102186429005,,,1.9509369270904076,5.39
1998,263,46.78165699993258,-117.08001200000204,10,20,Ap,1.312878147436344,,,0.14054,,1.6398,,1.6398,21.528575861661167,,,1.845118948407038,5.6
1998,263,46.78165699993258,-117.08001200000204,20,30,Ap,1.3644598875440659,,,0.09692,,0.84609,,0.84609,11.544558662521588,,,1.3224345230077088,6.46
1998,263,46.78165699993258,-117.08001200000204,30,42,AB,1.4144135073355177,,,0.06675,,0.60068,,0.60068,10.195318867035585,,,1.1329452193757497,6.28
1998,263,46.78165699993258,-117.08001200000204,42,89,Bw,1.4519935110395448,,,0.05172,,0.41285,,0.41285,28.174409488535773,,,3.5295639063753668,6.45
1998,263,46.78165699993258,-117.08001200000204,89,125,Bwb1,1.5905107785603392,,,0.04721,,0.34175,,0.34175,19.568054108627855,,,2.70316849881001,7.11
1998,263,46.78165699993258,-117.08001200000204,125,153,Bwb2,1.5616085944805023,,,0.05598,,0.36889,,0.36889,16.129730243701548,,,2.447727775332518,7.69
1998,265,46.78153381916162,-117.07915809762369,0,10,Ap,1.251554625076537,,,0.1803,,2.5115,,2.5115,31.43279440879723,,,2.2565529890129965,5.31
1998,265,46.78153381916162,-117.07915809762369,10,20,Ap,1.251554625076537,,,0.17044,,2.3687,,2.3687,29.645574404187936,,,2.13314970298045,5.54
1998,265,46.78153381916162,-117.07915809762369,20,30,Ap,1.2669343352958877,,,0.14051,,1.6101,,1.6101,20.398909732599087,,,1.7801694345242518,6.41
1998,265,46.78153381916162,-117.07915809762369,30,58,BA,1.1886019818471285,,,0.1111,,1.1185,,1.1185,37.22463686748837,,,3.6975030451300475,6.24
1998,265,46.78153381916162,-117.07915809762369,58,89,Bw1,1.310785911071442,,,0.06016,,0.55819,,0.55819,22.681695218730013,,,2.444563292711796,6.52
1998,265,46.78153381916162,-117.07915809762369,89,128,Bw2,1.430245689146589,,,0.05519,,0.42541,,0.42541,23.729191926174167,,,3.0784751237760095,6.69
1998,265,46.78153381916162,-117.07915809762369,128,153,Bwb,1.4928032338931465,,,0.0478,,0.34413,,0.34413,12.842959421991212,,,1.7838998645023103,6.76
1998,267,46.78155899992849,-117.07833999999747,0,10,Ap,1.3158414042205695,,,0.18088,,2.6301,,2.6301,34.607944772405205,,,2.3800939319541663,4.98
1998,267,46.78155899992849,-117.07833999999747,10,20,A,1.3158414042205695,,,0.12788,,1.7472,,1.7472,22.990381014541793,,,1.6826979877172643,5.43
1998,267,46.78155899992849,-117.07833999999747,20,30,A,1.3617332677884926,,,0.16594,,2.4473,,2.4473,33.32569826258778,,,2.259660184568225,5.11
1998,267,46.78155899992849,-117.07833999999747,30,71,BA,1.4474822066354802,,,0.0646,,0.48529,,0.48529,28.80039424238342,,,3.833801372494733,6.18
1998,267,46.78155899992849,-117.07833999999747,71,104,Bw,1.6135443490747867,,,0.08279,,0.72648,,0.72648,38.68285405762308,,,4.408316109776753,6.57
1998,267,46.78155899992849,-117.07833999999747,104,153,Bwb,1.696099937161274,,,0.04307,,0.27765,,0.27765,23.07518523008856,,,3.5795001903832677,6.8
1998,269,46.78165999993548,-117.07750399999632,0,10,Ap1,1.5183979503551142,,,0.15443,,2.1999,,2.1999,33.403236509862154,,,2.344861954733403,5.85
1998,269,46.78165999993548,-117.07750399999632,10,20,Ap2,1.5183979503551142,,,0.15106,,2.0046,,2.0046,30.437805312818618,,,2.293691943806435,5.84
1998,269,46.78165999993548,-117.07750399999632,20,30,Ap2,1.5183979503551142,,,0.14013,,2.0333,,2.0333,30.87358552457054,,,2.1277310478326212,6.09
1998,269,46.78165999993548,-117.07750399999632,30,55,A,1.3255158891097243,,,0.10891,,1.329,,1.329,44.04026541567059,,,3.6090483870735017,5.82
1998,269,46.78165999993548,-117.07750399999632,55,81,BA,1.3505841622956267,,,0.08467,,0.72572,,0.72572,25.48379439479074,,,2.9732029865608385,5.94
1998,269,46.78165999993548,-117.07750399999632,81,111,E,1.4,,,0.03164,,0.33632,,0.33632,14.125440000000001,,,1.32888,6.11
1998,269,46.78165999993548,-117.07750399999632,111,153,Btb,1.61,,,0.03706,,0.29787,,0.29787,20.1419694,,,2.5059972000000004,6.35
1998,271,46.78155799992734,-117.07666799999859,0,10,Ap1,1.3712069505759212,,,0.14293,,1.6447,,1.6447,22.552240716122178,,,1.9598660944581643,4.99
1998,271,46.78155799992734,-117.07666799999859,10,20,Ap2,1.3712069505759212,,,0.12964,,1.7055,,1.7055,23.385934542072338,,,1.7776326907266244,5.06
1998,271,46.78155799992734,-117.07666799999859,20,30,Ap2,1.3712069505759212,,,0.12984,,1.6765,,1.6765,22.98828452640532,,,1.7803751046277763,5.83
1998,271,46.78155799992734,-117.07666799999859,30,59,AB,1.3887406166723375,,,0.0891,,0.93694,,0.93694,37.73383236816442,,,3.588366879419653,5.94
1998,271,46.78155799992734,-117.07666799999859,59,93,Bw1,1.6384061212668493,,,0.0453,,0.44594,,0.44594,24.841448074403118,,,2.5234731079752013,6.4
1998,271,46.78155799992734,-117.07666799999859,93,127,Bw2,1.6501943790780667,,,0.03374,,0.32809,,0.32809,18.408017310278577,,,1.893036983903195,6.59
1998,271,46.78155799992734,-117.07666799999859,127,153,Btb,1.557172993613165,,,0.03334,,0.25647,,0.25647,10.383572099471179,,,1.349819837783636,6.7
1998,273,46.78192999992811,-117.08517200000414,0,10,Ap,1.2908944247869354,,,0.13729,,1.9643,,1.9643,25.357039186089768,,,1.7722689557899838,5.14
1998,273,46.78192999992811,-117.08517200000414,10,20,Ap,1.2908944247869354,,,0.1398,,2.1461,,2.1461,27.70388525035242,,,1.804670405852136,5.44
1998,273,46.78192999992811,-117.08517200000414,20,30,Ap,1.34817365727842,,,0.0879,,0.6981,,0.6981,9.411600301460652,,,1.1850446447477312,6.31
1998,273,46.78192999992811,-117.08517200000414,30,47,BE,1.379888935604189,,,0.05124,,0.59974,,0.59974,14.068768034067357,,,1.2019936540260967,5.59
1998,273,46.78192999992811,-117.08517200000414,47,69,EB,1.6485979697576811,,,0.02776,,0.31536,,0.31536,11.437840826341208,,,1.006831752090411,5.99
1998,273,46.78192999992811,-117.08517200000414,69,124,Btb1,1.5892157631848844,,,0.03304,,0.28569,,0.28569,24.971267826135932,,,2.887922884859572,6.14
1998,273,46.78192999992811,-117.08517200000414,124,153,Btb2,1.688202990458319,,,0.02468,,0.2765,,0.2765,13.536855678990031,,,1.208280644330828,6.25
1998,275,46.78187777916144,-117.08435696899373,0,10,Ap,1.2187972305129995,,,0.15508,,2.3049,,2.3049,28.092057366094124,,,1.8901107450795596,5.43
1998,275,46.78187777916144,-117.08435696899373,10,20,Ap,1.2187972305129995,,,0.13981,,2.0879,,2.0879,25.447267375880912,,,1.7040004079802245,5.8
1998,275,46.78187777916144,-117.08435696899373,20,30,Ap,1.2187972305129995,,,0.13232,,1.6368,,1.6368,19.949273069036778,,,1.6127124954148007,6.25
1998,275,46.78187777916144,-117.08435696899373,30,46,Bw1,1.1474281245232678,,,0.070930000000000007,,0.77944,,0.77944,14.309622038054654,,,1.3021932299589662,5.94
1998,275,46.78187777916144,-117.08435696899373,46,74,Bw2,1.3337308083579722,,,0.04322,,0.60554,,0.60554,22.613565903406425,,,1.6140276750424836,6.21
1998,275,46.78187777916144,-117.08435696899373,74,111,Bw3,1.4408619299702692,,,0.03397,,0.36574,,0.36574,19.49829116389107,,,1.8110049511603319,6.45
1998,275,46.78187777916144,-117.08435696899373,111,153,Bwb,1.516254577879434,,,0.03513,,0.34823,,0.34823,22.176223929508122,,,2.23717297947799,6.58
1998,277,46.78188299993485,-117.08349999999902,0,10,Ap,1.4122087981725107,,,0.10126,,1.347,,1.347,19.022452511383715,,,1.4300026290294843,5.3
1998,277,46.78188299993485,-117.08349999999902,10,20,Ap,1.4122087981725107,,,0.07791,,0.99384,,0.99384,14.035095919757682,,,1.100251874656203,5.87
1998,277,46.78188299993485,-117.08349999999902,20,30,Ap,1.424343304284689,,,0.04501,,0.48143,,0.48143,6.857215969817779,,,0.6410969212585385,6.25
1998,277,46.78188299993485,-117.08349999999902,30,42,AB,1.4349814890694987,,,0.04357,,0.48093,,0.48093,8.281507770458328,,,0.7502657217450966,6.04
1998,277,46.78188299993485,-117.08349999999902,42,89,Bw,1.4561132609832637,,,0.03861,,0.37827,,0.37827,25.88778627191054,,,2.6423650513084995,6.76
1998,277,46.78188299993485,-117.08349999999902,89,128,Bwk,1.423489618091859,,,0.0316,,0.33892,,0.33892,18.81551495318402,,,1.7543086053364072,7.78
1998,277,46.78188299993485,-117.08349999999902,128,153,Bwb,1.3180442693542957,,,0.01943,,0.25517,,0.25517,8.408133905278392,,,0.6402400038388492,7.61
1998,279,46.78185936658161,-117.0826500763833,0,10,Ap,1.3306242028992277,,,0.13833,,1.8219,,1.8219,24.242642352621033,,,1.840652459870502,5.18
1998,279,46.78185936658161,-117.0826500763833,10,20,Ap,1.3306242028992277,,,0.13771,,1.6517,,1.6517,21.97791995928654,,,1.8324025898125267,5.53
1998,279,46.78185936658161,-117.0826500763833,20,30,Ap,1.3306242028992277,,,0.12936,,1.294,,1.294,17.21827718551601,,,1.7212954688704412,6.29
1998,279,46.78185936658161,-117.0826500763833,30,44,AB,1.324091255033491,,,0.11055,,1.04,,1.04,19.278768673287626,,,2.049296035415334,6.1
1998,279,46.78185936658161,-117.0826500763833,44,65,Bw1,1.5143197472155767,,,0.08756,,0.67291,,0.67291,21.39901892307551,,,2.784470578390114,6.19
1998,279,46.78185936658161,-117.0826500763833,65,116,Bw2,1.5171113644985266,,,0.04483,,0.37463,,0.37463,28.986126954586233,,,3.468617225993916,6.55
1998,279,46.78185936658161,-117.0826500763833,116,153,Bwb,1.6236934105379697,,,0.04273,,0.29736,,0.29736,17.864394484630118,,,2.567075518994635,6.82
1998,281,46.78170481472037,-117.08181227504208,0,10,Ap,1.2838546901686256,,,0.1507,,2.0071,,2.0071,25.76824748637448,,,1.934769018084119,4.77
1998,281,46.78170481472037,-117.08181227504208,10,20,Ap,1.2838546901686256,,,0.13594,,1.6803,,1.6803,21.572610358903415,,,1.7452720658152299,5.27
1998,281,46.78170481472037,-117.08181227504208,20,30,Ap,1.2838546901686256,,,0.1016,,0.94331,,0.94331,12.110729677829662,,,1.3043963652113237,6.41
1998,281,46.78170481472037,-117.08181227504208,30,55,BA,1.281270337634027,,,0.09822,,0.91461,,0.91461,29.296566587586437,,,3.1461593140603537,6.36
1998,281,46.78170481472037,-117.08181227504208,55,92,Bw,1.358217947630854,,,0.07105,,0.51543,,0.51543,25.902452239652735,,,3.5705512516293703,6.8
1998,281,46.78170481472037,-117.08181227504208,92,127,Bkb1,1.326232248163855,,-23.521498700000002,0.04379,0.027060965115509365,0.97967,0.20141987158271,0.20141987158271,9.349533518990437,0.77825012841729,36.1249146105635,2.0326498551483327,7.7
1998,281,46.78170481472037,-117.08181227504208,127,153,Bkb2,1.3822920158607375,,-22.782964900000003,0.03736,0.02026053854520286,0.33528,0.1270182261626182,0.1270182261626182,4.564983277227895,0.20826177383738181,7.484843266794594,1.342703172526486,7.69
1998,283,46.781852999928915,-117.08099199999462,0,10,Ap,1.3152905296947508,,,0.16704,,1.9788,,1.9788,26.02696900159973,,,2.197061300802112,4.61
1998,283,46.781852999928915,-117.08099199999462,10,20,Ap,1.3152905296947508,,,0.15648,,1.995,,1.995,26.240046067410283,,,2.058166620866346,4.99
1998,283,46.781852999928915,-117.08099199999462,20,30,Ap,1.3152905296947508,,,0.12588,,1.3576,,1.3576,17.856384231135934,,,1.655687718779752,5.65
1998,283,46.781852999928915,-117.08099199999462,30,51,Bw1,1.3076108163627023,,,0.07355,,0.50547,,0.50547,13.880118826283958,,,2.019670286413012,6.54
1998,283,46.781852999928915,-117.08099199999462,51,105,Bw2,1.5167654345673438,,,0.05737,,0.41911,,0.41911,34.327344309202054,,,4.6989089809809395,6.82
1998,283,46.781852999928915,-117.08099199999462,105,127,Bwb1,1.6436600407787478,,,0.04859,,0.3172,,0.3172,11.470117228570412,,,1.7570397103916662,6.74
1998,283,46.781852999928915,-117.08099199999462,127,153,Bwb2,1.521251466699733,,,0.03114,,0.25992,,0.25992,10.280495711839459,,,1.2316660374987718,7.14
1998,285,46.781971999935365,-117.08015599999653,0,10,Ap,1.2126120242208691,,,0.15742,,1.9523,,1.9523,23.673824548864026,,,1.9088938485284919,5.18
1998,285,46.781971999935365,-117.08015599999653,10,20,Ap,1.2126120242208691,,,0.13806,,1.6619,,1.6619,20.152399230526623,,,1.6741321606393318,5.64
1998,285,46.781971999935365,-117.08015599999653,20,30,Ap,1.2126120242208691,,,0.09172,,0.6886,,0.6886,8.350046398784905,,,1.1122077486153812,6.45
1998,285,46.781971999935365,-117.08015599999653,30,60,Bw1,1.4236382066406226,,,0.06066,,0.48785,,0.48785,20.83565697328883,,,2.5907368084446047,6.3
1998,285,46.781971999935365,-117.08015599999653,60,80,Bw2,1.5138138599114672,,,0.0647,,0.39987,,0.39987,12.10657496325597,,,1.9588751347254383,6.39
1998,285,46.781971999935365,-117.08015599999653,80,115,Bw3,1.5311801314084992,,,0.05429,,0.36825,,0.36825,19.734997918691292,,,2.90947192669586,6.58
1998,285,46.781971999935365,-117.08015599999653,115,153,Bwb,1.5144916815461653,,,0.05085,,0.31728,,0.31728,18.25968098739676,,,2.926452276251655,6.65
1998,287,46.7819069999356,-117.07931999999558,0,10,Ap,1.1128788769392701,,,0.17335,,2.306,,2.306,25.66298690221957,,,1.9291755331742249,5.35
1998,287,46.7819069999356,-117.07931999999558,10,20,Ap,1.1128788769392701,,,0.19106,,2.6832,,2.6832,29.86076602603449,,,2.1262663822801695,5.12
1998,287,46.7819069999356,-117.07931999999558,20,30,Ap,1.1128788769392701,,,0.16347,,2.0611,,2.0611,22.9375465325953,,,1.819223100132625,6.03
1998,287,46.7819069999356,-117.07931999999558,30,38,A,1.2060897423191284,,,0.13834,,1.5086,,1.5086,14.556055882101097,,,1.3348036396194256,5.84
1998,287,46.7819069999356,-117.07931999999558,38,60,BA,1.2150020327315014,,,0.09755,,1.0444,,1.0444,27.91685870566516,,,2.607515862445075,6.09
1998,287,46.7819069999356,-117.07931999999558,60,99,Bw,1.4413156671859837,,,0.04829,,0.46157,,0.46157,25.94545482761834,,,2.714444209168035,6.35
1998,287,46.7819069999356,-117.07931999999558,99,153,Bwb,1.566401191545983,,,0.05858,,0.34528,,0.34528,29.205738184517838,,,4.955028217241239,6.6
1998,289,46.7818399999322,-117.0784840000056,0,10,Ap,1.296058731343258,,,0.14411,,1.9875,,1.9875,25.759167285447255,,,1.867750237738769,5.19
1998,289,46.7818399999322,-117.0784840000056,10,20,Ap,1.296058731343258,,,0.13333,,2.013,,2.013,26.089662261939782,,,1.7280351064999662,5.42
1998,289,46.7818399999322,-117.0784840000056,20,30,Ap,1.296058731343258,,,0.12719,,1.4999,,1.4999,19.43958491141753,,,1.6484571003954902,6.09
1998,289,46.7818399999322,-117.0784840000056,30,44,A,1.2493873890158054,,,0.13446,,1.4641,,1.4641,25.60919306761257,,,2.3518967965789126,5.69
1998,289,46.7818399999322,-117.0784840000056,44,80,Bw1,1.3831852971607614,,,0.07194,,0.57539,,0.57539,28.651355572799897,,,3.5822286099988268,6.19
1998,289,46.7818399999322,-117.0784840000056,80,112,Bw2,1.4585246341636902,,,0.04875,,0.37474,,0.37474,17.490160685008043,,,2.275298429295357,6.46
1998,289,46.7818399999322,-117.0784840000056,112,127,Bwb,1.5024919451283312,,,0.04746,,0.34993,,0.34993,7.886505095381355,,,1.069624015736859,6.58
1998,289,46.7818399999322,-117.0784840000056,127,153,,1.5605473742958444,,,,,,,,,,,,
1998,291,46.7817819999321,-117.0776480000042,0,10,Ap1,1.2268422151139777,,,0.15907,,2.201,,2.201,27.00279715465865,,,1.9515379115818046,5.13
1998,291,46.7817819999321,-117.0776480000042,10,20,Ap2,1.4481030865530815,,,0.14852,,2.0666,,2.0666,29.926498386705987,,,2.1507227041486368,5.38
1998,291,46.7817819999321,-117.0776480000042,20,30,Ap2,1.6260541624655906,,,0.09458,,0.95178,,0.95178,15.476458307514998,,,1.5379220268599554,5.9
1998,291,46.7817819999321,-117.0776480000042,30,33,Ap2,1.4938247163297735,,,0.09458,,0.95178,,0.95178,4.265377465525056,,,0.42385782501140995,5.9
1998,291,46.7817819999321,-117.0776480000042,33,49,Bw1,1.5498936793325577,,,0.06034,,0.56404,,0.56404,13.987232494251774,,,1.4963293537748246,5.79
1998,291,46.7817819999321,-117.0776480000042,49,85,Bw2,1.6285800584592645,,,0.04697,,0.36594,,0.36594,21.454653117333,,,2.7537985924499395,6.18
1998,291,46.7817819999321,-117.0776480000042,85,114,Btb1,1.6836852163117926,,,0.04606,,0.26453,,0.26453,12.916172257857795,,,2.2489656908363136,6.51
1998,291,46.7817819999321,-117.0776480000042,114,153,Btb2,1.6271812688821066,,,0.0315,,0.24064,,0.24064,15.271031121207814,,,1.9989921888216677,6.56
1998,293,46.78171999993043,-117.07681200000135,0,10,Ap,1.3613950812541717,,,0.14462,,1.7032,,1.7032,23.187281023921052,,,1.9688495665097832,4.75
1998,293,46.78171999993043,-117.07681200000135,10,20,Ap,1.5,,,0.1378,,1.685,,1.685,25.275000000000002,,,2.067,5.02
1998,293,46.78171999993043,-117.07681200000135,20,30,Ap,1.504206564184977,,,0.10514,,1.1797,,1.1797,17.745124837690174,,,1.5815227815840844,5.88
1998,293,46.78171999993043,-117.07681200000135,30,36,A,1.4789954413170474,,,0.08364,,0.79488,,0.79488,7.053743378364567,,,0.7422190722705472,5.75
1998,293,46.78171999993043,-117.07681200000135,36,79,Bw1,1.5381190043766728,,,0.04803,,0.47457,,0.47457,31.387640844002618,,,3.176661798549099,6.21
