Year,ID2,Latitude,Longitude,TopDepth,BottomDepth,BulkDensity,Notes
1998.0,285.0,46.78197199993537,-117.0801559999965,0,1,1.2159352645416153,
1998.0,285.0,46.78197199993537,-117.0801559999965,1,2,1.4264783790160411,
1998.0,285.0,46.78197199993537,-117.0801559999965,2,3,1.5203319078599051,
1998.0,285.0,46.78197199993537,-117.0801559999965,3,4,1.5273912858824539,
1998.0,285.0,46.78197199993537,-117.0801559999965,4,5,1.514491681546165,
1998.0,287.0,46.7819069999356,-117.07931999999558,0,1,1.114346761647272,
1998.0,287.0,46.7819069999356,-117.07931999999558,1,2,1.2199311738015715,
1998.0,287.0,46.7819069999356,-117.07931999999558,2,3,1.4413156671859837,
1998.0,287.0,46.7819069999356,-117.07931999999558,3,4,1.5353760288021336,
1998.0,287.0,46.7819069999356,-117.07931999999558,4,5,1.5664011915459832,
1998.0,289.0,46.7818399999322,-117.07848400000559,0,1,1.2953237510442854,
1998.0,289.0,46.7818399999322,-117.07848400000559,1,2,1.3238366125640666,
1998.0,289.0,46.7818399999322,-117.07848400000559,2,3,1.4114622598393967,
1998.0,289.0,46.7818399999322,-117.07848400000559,3,4,1.4728342000163934,
1998.0,289.0,46.7818399999322,-117.07848400000559,4,5,1.5508714616938684,
1998.0,291.0,46.7817819999321,-117.0776480000042,0,1,1.4346138598232574,
1998.0,291.0,46.7817819999321,-117.0776480000042,1,2,1.5761336768719056,
1998.0,291.0,46.7817819999321,-117.0776480000042,2,3,1.6402230068412935,
1998.0,291.0,46.7817819999321,-117.0776480000042,3,4,1.6690030950021892,
1998.0,291.0,46.7817819999321,-117.0776480000042,4,5,1.6271812688821066,
1998.0,293.0,46.78171999993043,-117.07681200000135,0,1,1.4555752704521183,
1998.0,293.0,46.78171999993043,-117.07681200000135,1,2,1.5274115852100234,
1998.0,293.0,46.78171999993043,-117.07681200000135,2,3,1.5780878748248803,
1998.0,293.0,46.78171999993043,-117.07681200000135,3,4,1.6425963653779239,
1998.0,293.0,46.78171999993043,-117.07681200000135,4,5,1.6766098084890602,
1998.0,298.0,46.782215999928205,-117.08511799999737,0,1,1.375437942814018,
1998.0,298.0,46.782215999928205,-117.08511799999737,1,2,1.3906376411625074,
1998.0,298.0,46.782215999928205,-117.08511799999737,2,3,1.4873631542987436,
1998.0,298.0,46.782215999928205,-117.08511799999737,3,4,1.6015172567574212,
1998.0,298.0,46.782215999928205,-117.08511799999737,4,5,1.7194628376242402,
1998.0,300.0,46.78215299993329,-117.08428200000387,0,1,1.3578452957761904,
1998.0,300.0,46.78215299993329,-117.08428200000387,1,2,1.2427061370501729,
1998.0,300.0,46.78215299993329,-117.08428200000387,2,3,1.4629905799865077,
1998.0,300.0,46.78215299993329,-117.08428200000387,3,4,1.5865748585994615,
1998.0,300.0,46.78215299993329,-117.08428200000387,4,5,1.6254181687286708,
1998.0,302.0,46.782154618489045,-117.0834302635791,0,1,1.2694856232312273,
1998.0,302.0,46.782154618489045,-117.0834302635791,1,2,1.2981350288264122,
1998.0,302.0,46.782154618489045,-117.0834302635791,2,3,1.428306091598981,
1998.0,302.0,46.782154618489045,-117.0834302635791,3,4,1.4893572317385972,
1998.0,302.0,46.782154618489045,-117.0834302635791,4,5,1.5621113165331082,
1998.0,304.0,46.782158999932356,-117.08261000000587,0,1,1.3837406788963587,
1998.0,304.0,46.782158999932356,-117.08261000000587,1,2,1.4539685618230431,
1998.0,304.0,46.782158999932356,-117.08261000000587,2,3,1.5478986635399214,
1998.0,304.0,46.782158999932356,-117.08261000000587,3,4,1.5011040137576837,
1998.0,304.0,46.782158999932356,-117.08261000000587,4,5,1.4594390222755298,
1998.0,306.0,46.78199799993392,-117.08177400000321,0,1,1.2087896588676883,
1998.0,306.0,46.78199799993392,-117.08177400000321,1,2,1.497101447408597,
1998.0,306.0,46.78199799993392,-117.08177400000321,2,3,1.5616388148963378,
1998.0,306.0,46.78199799993392,-117.08177400000321,3,4,1.5361021545847031,
1998.0,306.0,46.78199799993392,-117.08177400000321,4,5,1.489842018025724,
1998.0,308.0,46.78213899992965,-117.08093800000343,0,1,1.2690912449203569,
1998.0,308.0,46.78213899992965,-117.08093800000343,1,2,1.3491428467437472,
1998.0,308.0,46.78213899992965,-117.08093800000343,2,3,1.3910915921912048,
1998.0,308.0,46.78213899992965,-117.08093800000343,3,4,1.4477401763375093,
1998.0,308.0,46.78213899992965,-117.08093800000343,4,5,1.4158561750263479,
1998.0,310.0,46.782257999931275,-117.08010200000605,0,1,1.2476121097832376,
1998.0,310.0,46.782257999931275,-117.08010200000605,1,2,1.263183196774029,
1998.0,310.0,46.782257999931275,-117.08010200000605,2,3,1.4117341730336272,
1998.0,310.0,46.782257999931275,-117.08010200000605,3,4,1.4599474151650371,
1998.0,310.0,46.782257999931275,-117.08010200000605,4,5,1.46,
1998.0,312.0,46.78221345801436,-117.07930181125649,0,1,1.2238163960526576,
1998.0,312.0,46.78221345801436,-117.07930181125649,1,2,1.215525658345379,
1998.0,312.0,46.78221345801436,-117.07930181125649,2,3,1.4270164830011995,
1998.0,312.0,46.78221345801436,-117.07930181125649,3,4,1.5025089645080119,
1998.0,312.0,46.78221345801436,-117.07930181125649,4,5,1.5836441129403136,
1998.0,314.0,46.78212599992811,-117.0784300000039,0,1,1.4047671873780778,
1998.0,314.0,46.78212599992811,-117.0784300000039,1,2,1.5380912281175543,
1998.0,314.0,46.78212599992811,-117.0784300000039,2,3,1.5916025581248692,
1998.0,314.0,46.78212599992811,-117.0784300000039,3,4,1.6156295989229714,
1998.0,314.0,46.78212599992811,-117.0784300000039,4,5,1.6850380764135302,
1998.0,316.0,46.78206799993214,-117.07759399999556,0,1,1.4136654418147745,
1998.0,316.0,46.78206799993214,-117.07759399999556,1,2,1.3706660554876837,
1998.0,316.0,46.78206799993214,-117.07759399999556,2,3,1.4749906378765136,
1998.0,316.0,46.78206799993214,-117.07759399999556,3,4,1.6418094492863966,
1998.0,316.0,46.78206799993214,-117.07759399999556,4,5,1.6320490575040378,
1998.0,324.0,46.782349999928684,-117.08475100000491,0,1,1.4763538396853206,
1998.0,324.0,46.782349999928684,-117.08475100000491,1,2,1.4714509493203087,
1998.0,324.0,46.782349999928684,-117.08475100000491,2,3,1.5794944865795806,
1998.0,324.0,46.782349999928684,-117.08475100000491,3,4,1.6110263487375487,
1998.0,324.0,46.782349999928684,-117.08475100000491,4,5,1.6302921253747118,
1998.0,326.0,46.78239199992981,-117.08391499999607,0,1,1.2789849943028846,
1998.0,326.0,46.78239199992981,-117.08391499999607,1,2,1.213373352731788,
1998.0,326.0,46.78239199992981,-117.08391499999607,2,3,1.4915824200603758,
1998.0,326.0,46.78239199992981,-117.08391499999607,3,4,1.5921745518406119,
1998.0,326.0,46.78239199992981,-117.08391499999607,4,5,1.637433209551135,
1998.0,328.0,46.78237599993534,-117.08307900000428,0,1,1.28135187155,
1998.0,328.0,46.78237599993534,-117.08307900000428,1,2,1.320561172495258,
1998.0,328.0,46.78237599993534,-117.08307900000428,2,3,1.4488432634158586,
1998.0,328.0,46.78237599993534,-117.08307900000428,3,4,1.4627905133711283,
1998.0,328.0,46.78237599993534,-117.08307900000428,4,5,1.4013970879778102,
1998.0,330.0,46.78248199993588,-117.08224300000391,0,1,1.2288312879094032,
1998.0,330.0,46.78248199993588,-117.08224300000391,1,2,1.3290650350369613,
1998.0,330.0,46.78248199993588,-117.08224300000391,2,3,1.432476113993553,
1998.0,330.0,46.78248199993588,-117.08224300000391,3,4,1.445302249267072,
1998.0,330.0,46.78248199993588,-117.08224300000391,4,5,1.4178291756015526,
1998.0,332.0,46.78242299993423,-117.0814069999997,0,1,1.3059778570643903,
1998.0,332.0,46.78242299993423,-117.0814069999997,1,2,1.415866688475002,
1998.0,332.0,46.78242299993423,-117.0814069999997,2,3,1.4834859208130684,
1998.0,332.0,46.78242299993423,-117.0814069999997,3,4,1.4916262315004536,
1998.0,332.0,46.78242299993423,-117.0814069999997,4,5,1.5426279126178581,
1998.0,334.0,46.7822809999276,-117.08057100000387,0,1,1.137836217523113,
1998.0,334.0,46.7822809999276,-117.08057100000387,1,2,1.334970770485642,
1998.0,334.0,46.7822809999276,-117.08057100000387,2,3,1.5133807234006436,
1998.0,334.0,46.7822809999276,-117.08057100000387,3,4,1.5813265380515733,
1998.0,334.0,46.7822809999276,-117.08057100000387,4,5,1.6069829683017525,
1998.0,336.0,46.78251499993372,-117.07973500000216,0,1,1.384352432457626,
1998.0,336.0,46.78251499993372,-117.07973500000216,1,2,1.3232486864056523,
1998.0,336.0,46.78251499993372,-117.07973500000216,2,3,1.4684578279625085,
1998.0,336.0,46.78251499993372,-117.07973500000216,3,4,1.5950522732937462,
1998.0,336.0,46.78251499993372,-117.07973500000216,4,5,1.640325553833799,
1998.0,338.0,46.78239454805347,-117.07889104753008,0,1,1.2656162023763964,
1998.0,338.0,46.78239454805347,-117.07889104753008,1,2,1.270033841330767,
1998.0,338.0,46.78239454805347,-117.07889104753008,2,3,1.3971272227072342,
1998.0,338.0,46.78239454805347,-117.07889104753008,3,4,1.5763927428407036,
1998.0,338.0,46.78239454805347,-117.07889104753008,4,5,1.6939779318717443,
1998.0,349.0,46.78272499993558,-117.08419899999996,0,1,1.3264138757285333,
1998.0,349.0,46.78272499993558,-117.08419899999996,1,2,1.299225458487809,
1998.0,349.0,46.78272499993558,-117.08419899999996,2,3,1.3967342959569227,
1998.0,349.0,46.78272499993558,-117.08419899999996,3,4,1.621103048550406,
1998.0,349.0,46.78272499993558,-117.08419899999996,4,5,1.6532942978848468,
1998.0,351.0,46.78274099993623,-117.08336300000116,0,1,1.3495243930082548,
1998.0,351.0,46.78274099993623,-117.08336300000116,1,2,1.3880691802959029,
1998.0,351.0,46.78274099993623,-117.08336300000116,2,3,1.4676843928873702,
1998.0,351.0,46.78274099993623,-117.08336300000116,3,4,1.5285828781814403,
1998.0,351.0,46.78274099993623,-117.08336300000116,4,5,1.45,
1998.0,353.0,46.782730999934905,-117.08252699999642,0,1,1.1957750620416,
1998.0,353.0,46.782730999934905,-117.08252699999642,1,2,1.297678535387747,
1998.0,353.0,46.782730999934905,-117.08252699999642,2,3,1.4691509132660232,
1998.0,353.0,46.782730999934905,-117.08252699999642,3,4,1.5209117869919773,
1998.0,353.0,46.782730999934905,-117.08252699999642,4,5,1.5524808937776724,
1998.0,355.0,46.78256999993061,-117.08169100000478,0,1,1.2779429959047803,
1998.0,355.0,46.78256999993061,-117.08169100000478,1,2,1.247923795109869,
1998.0,355.0,46.78256999993061,-117.08169100000478,2,3,1.4275380973895497,
1998.0,355.0,46.78256999993061,-117.08169100000478,3,4,1.4980036512405557,
1998.0,355.0,46.78256999993061,-117.08169100000478,4,5,1.5650458932103908,
1998.0,357.0,46.78271099993514,-117.08085500000178,0,1,1.2142274615890443,
1998.0,357.0,46.78271099993514,-117.08085500000178,1,2,1.2948397927528523,
1998.0,357.0,46.78271099993514,-117.08085500000178,2,3,1.4174199423996425,
1998.0,357.0,46.78271099993514,-117.08085500000178,3,4,1.534855090281892,
1998.0,357.0,46.78271099993514,-117.08085500000178,4,5,1.5594369254292426,
1998.0,359.0,46.78282999992979,-117.08001899999522,0,1,1.3045549953028757,
1998.0,359.0,46.78282999992979,-117.08001899999522,1,2,1.3734430244926419,
1998.0,359.0,46.78282999992979,-117.08001899999522,2,3,1.55974047187301,
1998.0,359.0,46.78282999992979,-117.08001899999522,3,4,1.64762585698738,
1998.0,359.0,46.78282999992979,-117.08001899999522,4,5,1.6950301872311593,
1998.0,371.0,46.782965966511796,-117.08422983281821,0,1,1.3276384195468773,
1998.0,371.0,46.782965966511796,-117.08422983281821,1,2,1.2336907490888396,
1998.0,371.0,46.782965966511796,-117.08422983281821,2,3,1.3273606005995424,
1998.0,371.0,46.782965966511796,-117.08422983281821,3,4,1.6207673445168664,
1998.0,371.0,46.782965966511796,-117.08422983281821,4,5,1.669775874745788,
1998.0,373.0,46.783026999929504,-117.08337999999556,0,1,1.4075175390873222,
1998.0,373.0,46.783026999929504,-117.08337999999556,1,2,1.4024730008070085,
1998.0,373.0,46.783026999929504,-117.08337999999556,2,3,1.52864187364173,
1998.0,373.0,46.783026999929504,-117.08337999999556,3,4,1.4894679008477723,
1998.0,373.0,46.783026999929504,-117.08337999999556,4,5,1.661043175593916,
1998.0,375.0,46.78300621659604,-117.08252826907024,0,1,1.2954518404652007,
1998.0,375.0,46.78300621659604,-117.08252826907024,1,2,1.2620051401445915,
1998.0,375.0,46.78300621659604,-117.08252826907024,2,3,1.5043363823249867,
1998.0,375.0,46.78300621659604,-117.08252826907024,3,4,1.5661323806445329,
1998.0,375.0,46.78300621659604,-117.08252826907024,4,5,1.6127768137938556,
1998.0,377.0,46.78282132263514,-117.0816503302306,0,1,1.434130430697271,
1998.0,377.0,46.78282132263514,-117.0816503302306,1,2,1.2983731258961233,
1998.0,377.0,46.78282132263514,-117.0816503302306,2,3,1.4477513216838296,
1998.0,377.0,46.78282132263514,-117.0816503302306,3,4,1.5714139975347519,
1998.0,377.0,46.78282132263514,-117.0816503302306,4,5,1.6310654613185864,
1998.0,379.0,46.782996999932394,-117.08087200000193,0,1,1.2597997893841169,
1998.0,379.0,46.782996999932394,-117.08087200000193,1,2,1.359684183097258,
1998.0,379.0,46.782996999932394,-117.08087200000193,2,3,1.416499273227304,
1998.0,379.0,46.782996999932394,-117.08087200000193,3,4,1.5104780553664636,
1998.0,379.0,46.782996999932394,-117.08087200000193,4,5,1.5071693376711608,
1998.0,381.0,46.7831159999279,-117.08003599999516,0,1,1.4059312417262122,
1998.0,381.0,46.7831159999279,-117.08003599999516,1,2,1.382503270648256,
1998.0,381.0,46.7831159999279,-117.08003599999516,2,3,1.5267781211294464,WARNING: Sum of weights does not equal 1
1998.0,395.0,46.78331299993314,-117.0834979999997,0,1,1.365479272271957,
1998.0,395.0,46.78331299993314,-117.0834979999997,1,2,1.3501381036580944,
1998.0,395.0,46.78331299993314,-117.0834979999997,2,3,1.586472168026748,
1998.0,395.0,46.78331299993314,-117.0834979999997,3,4,1.6393051657935795,
1998.0,395.0,46.78331299993314,-117.0834979999997,4,5,1.6439816323849676,
1998.0,397.0,46.783302999928296,-117.08266199999737,0,1,1.4376655414984156,
1998.0,397.0,46.783302999928296,-117.08266199999737,1,2,1.425994127064501,
1998.0,397.0,46.783302999928296,-117.08266199999737,2,3,1.4855475683571675,
1998.0,397.0,46.783302999928296,-117.08266199999737,3,4,1.570446496229568,
1998.0,397.0,46.783302999928296,-117.08266199999737,4,5,1.5660389532659211,
1998.0,399.0,46.78314199993558,-117.08182599999544,0,1,1.3128292973612452,
1998.0,399.0,46.78314199993558,-117.08182599999544,1,2,1.3617754065008953,
1998.0,399.0,46.78314199993558,-117.08182599999544,2,3,1.4803761649346001,
1998.0,399.0,46.78314199993558,-117.08182599999544,3,4,1.605458374029122,
1998.0,399.0,46.78314199993558,-117.08182599999544,4,5,1.6300040954293569,
1998.0,401.0,46.78328299993045,-117.0809899999946,0,1,1.3853126805530238,
1998.0,401.0,46.78328299993045,-117.0809899999946,1,2,1.3711148206899189,
1998.0,401.0,46.78328299993045,-117.0809899999946,2,3,1.5262051993057857,
1998.0,401.0,46.78328299993045,-117.0809899999946,3,4,1.6170387284122076,
1998.0,401.0,46.78328299993045,-117.0809899999946,4,5,1.6333604127773174,
1998.0,419.0,46.783457103099956,-117.08321056236672,0,1,1.4200902250799128,
1998.0,419.0,46.783457103099956,-117.08321056236672,1,2,1.2683086991325099,
1998.0,419.0,46.783457103099956,-117.08321056236672,2,3,1.501041414546842,
1998.0,419.0,46.783457103099956,-117.08321056236672,3,4,1.6841521199542826,
1998.0,419.0,46.783457103099956,-117.08321056236672,4,5,1.7013718030296248,
1998.0,421.0,46.7835523141955,-117.08236677699709,0,1,1.4141744243561944,
1998.0,421.0,46.7835523141955,-117.08236677699709,1,2,1.2738233865401412,
1998.0,421.0,46.7835523141955,-117.08236677699709,2,3,1.468076591669841,
1998.0,421.0,46.7835523141955,-117.08236677699709,3,4,1.6168373448856184,
1998.0,421.0,46.7835523141955,-117.08236677699709,4,5,1.6986081623201614,
1998.0,423.0,46.78355262941661,-117.0814835490853,0,1,1.4458990822754667,
1998.0,423.0,46.78355262941661,-117.0814835490853,1,2,1.3964962635717555,
1998.0,423.0,46.78355262941661,-117.0814835490853,2,3,1.4014004917820129,
1998.0,423.0,46.78355262941661,-117.0814835490853,3,4,1.4715084170244948,
1998.0,423.0,46.78355262941661,-117.0814835490853,4,5,1.5927366611431926,
1998.0,425.0,46.7834249999306,-117.08067900000108,0,1,1.476944041164917,
1998.0,425.0,46.7834249999306,-117.08067900000108,1,2,1.4105999892588394,
1998.0,425.0,46.7834249999306,-117.08067900000108,2,3,1.4905265253227207,
1998.0,425.0,46.7834249999306,-117.08067900000108,3,4,1.6592172390389988,
1998.0,425.0,46.7834249999306,-117.08067900000108,4,5,1.6795809931966486,
