,BottomDepth,BottomDepthFt,BottomDepthWeighted,BulkDensity,BulkDensityPerIncrement,BulkDensityWeighted,DepthIncrementBottom,DepthIncrementTop,ID2,Latitude,Longitude,Notes,TopDepth,TopDepthFt,TopDepthWeighted,Weight,Year
748,114.0,3.7401576000000003,3.7401576000000003,1.4311191660883562,1.4330387359787347,1.032960061071251,4,3,195.0,46.78069599993146,-117.07851899999538,,92.0,3.0183728000000003,3.0183728000000003,0.7217848,1998.0
749,153.0,5.0196852000000005,4.0,1.4381272119276298,1.4330387359787347,0.3736864262525835,4,3,195.0,46.78069599993146,-117.07851899999538,,114.0,3.7401576000000003,3.7401576000000003,0.2598423999999997,1998.0
749,153.0,5.0196852000000005,5.0,1.4381272119276298,1.4381272119276298,1.4381272119276298,5,4,195.0,46.78069599993146,-117.07851899999538,,114.0,3.7401576000000003,4.0,1.0,1998.0
750,10.0,0.32808400000000004,0.32808400000000004,1.4983976724810633,1.4980604860643472,0.4916003019782772,1,0,197.0,46.780637999933774,-117.07768299999356,,0.0,0.0,0.0,0.32808400000000004,1998.0
751,20.0,0.6561680000000001,0.6561680000000001,1.4983976724810633,1.4980604860643472,0.4916003019782772,1,0,197.0,46.780637999933774,-117.07768299999356,,10.0,0.32808400000000004,0.32808400000000004,0.32808400000000004,1998.0
752,30.0,0.984252,0.984252,1.4983976724810633,1.4980604860643472,0.49160030197827703,1,0,197.0,46.780637999933774,-117.07768299999356,,20.0,0.6561680000000001,0.6561680000000001,0.32808399999999993,1998.0
753,45.0,1.476378,1.0,1.4769862921968313,1.4980604860643472,0.023259580129515674,1,0,197.0,46.780637999933774,-117.07768299999356,,30.0,0.984252,0.984252,0.015747999999999984,1998.0
753,45.0,1.476378,1.476378,1.4769862921968313,1.5255983955677654,0.703603775904142,2,1,197.0,46.780637999933774,-117.07768299999356,,30.0,0.984252,1.0,0.47637799999999997,1998.0
754,86.0,2.8215224,2.0,1.5698244528755922,1.5255983955677654,0.8219946196636234,2,1,197.0,46.780637999933774,-117.07768299999356,,45.0,1.476378,1.476378,0.523622,1998.0
754,86.0,2.8215224,2.8215224,1.5698244528755922,1.5618447671094853,1.2896459521050436,3,2,197.0,46.780637999933774,-117.07768299999356,,45.0,1.476378,2.0,0.8215224000000001,1998.0
755,120.0,3.937008,3.0,1.5251147203035107,1.5618447671094853,0.2721988150044417,3,2,197.0,46.780637999933774,-117.07768299999356,,86.0,2.8215224,2.8215224,0.1784775999999999,1998.0
755,120.0,3.937008,3.937008,1.5251147203035107,1.5156885854096203,1.429044693842152,4,3,197.0,46.780637999933774,-117.07768299999356,,86.0,2.8215224,3.0,0.9370080000000001,1998.0
756,153.0,5.0196852000000005,4.0,1.3754745295826205,1.5156885854096203,0.08664389156746835,4,3,197.0,46.780637999933774,-117.07768299999356,,120.0,3.937008,3.937008,0.06299199999999994,1998.0
756,153.0,5.0196852000000005,5.0,1.3754745295826205,1.3754745295826205,1.3754745295826205,5,4,197.0,46.780637999933774,-117.07768299999356,,120.0,3.937008,4.0,1.0,1998.0
757,10.0,0.32808400000000004,0.32808400000000004,1.519698486289787,1.5189539475718326,0.4985887581758986,1,0,199.0,46.7805759999337,-117.07684700000088,,0.0,0.0,0.0,0.32808400000000004,1998.0
758,20.0,0.6561680000000001,0.6561680000000001,1.519698486289787,1.5189539475718326,0.4985887581758986,1,0,199.0,46.7805759999337,-117.07684700000088,,10.0,0.32808400000000004,0.32808400000000004,0.32808400000000004,1998.0
759,30.0,0.984252,0.984252,1.519698486289787,1.5189539475718326,0.4985887581758984,1,0,199.0,46.7805759999337,-117.07684700000088,,20.0,0.6561680000000001,0.6561680000000001,0.32808399999999993,1998.0
760,34.0,1.1154856,1.0,1.4724201831430654,1.5189539475718326,0.02318767304413697,1,0,199.0,46.7805759999337,-117.07684700000088,,30.0,0.984252,0.984252,0.015747999999999984,1998.0
760,34.0,1.1154856,1.1154856,1.4724201831430654,1.463545249108022,0.17004332830238675,2,1,199.0,46.7805759999337,-117.07684700000088,,30.0,0.984252,1.0,0.11548559999999997,1998.0
761,52.0,1.7060368000000001,1.7060368000000001,1.4610142462014828,1.463545249108022,0.8628037163113813,2,1,199.0,46.7805759999337,-117.07684700000088,,34.0,1.1154856,1.1154856,0.5905512000000002,1998.0
762,85.0,2.788714,2.0,1.4651432713150974,1.463545249108022,0.43069820449425406,2,1,199.0,46.7805759999337,-117.07684700000088,,52.0,1.7060368000000001,1.7060368000000001,0.29396319999999987,1998.0
762,85.0,2.788714,2.788714,1.4651432713150974,1.5153887439867106,1.1555790100920158,3,2,199.0,46.7805759999337,-117.07684700000088,,52.0,1.7060368000000001,2.0,0.7887140000000001,1998.0
763,108.0,3.5433072,3.0,1.7029511368225778,1.5153887439867106,0.35980973389469495,3,2,199.0,46.7805759999337,-117.07684700000088,,85.0,2.788714,2.788714,0.21128599999999986,1998.0
763,108.0,3.5433072,3.5433072,1.7029511368225778,1.712096925442212,0.9252256138838918,4,3,199.0,46.7805759999337,-117.07684700000088,,85.0,2.788714,3.0,0.5433072000000001,1998.0
764,153.0,5.0196852000000005,4.0,1.7229772651513675,1.712096925442212,0.7868713115583202,4,3,199.0,46.7805759999337,-117.07684700000088,,108.0,3.5433072,3.5433072,0.4566927999999999,1998.0
764,153.0,5.0196852000000005,5.0,1.7229772651513675,1.7229772651513675,1.7229772651513675,5,4,199.0,46.7805759999337,-117.07684700000088,,108.0,3.5433072,4.0,1.0,1998.0
765,10.0,0.32808400000000004,0.32808400000000004,1.4349930528468622,1.4357585620457622,0.47079826075021,1,0,201.0,46.781048999929155,-117.08624199999502,,0.0,0.0,0.0,0.32808400000000004,1998.0
766,20.0,0.6561680000000001,0.6561680000000001,1.4349930528468622,1.4357585620457622,0.47079826075021,1,0,201.0,46.781048999929155,-117.08624199999502,,10.0,0.32808400000000004,0.32808400000000004,0.32808400000000004,1998.0
767,30.0,0.984252,0.984252,1.4349930528468622,1.4357585620457622,0.4707982607502098,1,0,201.0,46.781048999929155,-117.08624199999502,,20.0,0.6561680000000001,0.6561680000000001,0.32808399999999993,1998.0
768,53.0,1.7388452,1.0,1.483602984196876,1.4357585620457622,0.02336377979513238,1,0,201.0,46.781048999929155,-117.08624199999502,,30.0,0.984252,0.984252,0.015747999999999984,1998.0
768,53.0,1.7388452,1.7388452,1.483602984196876,1.490054512063408,1.0961529435795379,2,1,201.0,46.781048999929155,-117.08624199999502,,30.0,0.984252,1.0,0.7388452000000001,1998.0
769,95.0,3.116798,2.0,1.5083068298337632,1.490054512063408,0.3939015684838703,2,1,201.0,46.781048999929155,-117.08624199999502,,53.0,1.7388452,1.7388452,0.2611547999999999,1998.0
769,95.0,3.116798,3.0,1.5083068298337632,1.5083068298337632,1.5083068298337632,3,2,201.0,46.781048999929155,-117.08624199999502,,53.0,1.7388452,2.0,1.0,1998.0
769,95.0,3.116798,3.116798,1.5083068298337632,1.653138452834142,0.17616722111092414,4,3,201.0,46.781048999929155,-117.08624199999502,,53.0,1.7388452,3.0,0.11679800000000018,1998.0
770,120.0,3.937008,3.937008,1.6701635333917144,1.653138452834142,1.369884831723218,4,3,201.0,46.781048999929155,-117.08624199999502,,95.0,3.116798,3.116798,0.8202099999999999,1998.0
771,153.0,5.0196852000000005,4.0,1.7,1.653138452834142,0.10708639999999989,4,3,201.0,46.781048999929155,-117.08624199999502,,120.0,3.937008,3.937008,0.06299199999999994,1998.0
771,153.0,5.0196852000000005,5.0,1.7,1.7,1.7,5,4,201.0,46.781048999929155,-117.08624199999502,,120.0,3.937008,4.0,1.0,1998.0
772,10.0,0.32808400000000004,0.32808400000000004,1.4914696844335835,1.4897153784843777,0.4893273399477079,1,0,203.0,46.78107199993304,-117.08540599999945,,0.0,0.0,0.0,0.32808400000000004,1998.0
773,20.0,0.6561680000000001,0.6561680000000001,1.4914696844335835,1.4897153784843777,0.4893273399477079,1,0,203.0,46.78107199993304,-117.08540599999945,,10.0,0.32808400000000004,0.32808400000000004,0.32808400000000004,1998.0
774,30.0,0.984252,0.984252,1.4914696844335835,1.4897153784843777,0.4893273399477077,1,0,203.0,46.78107199993304,-117.08540599999945,,20.0,0.6561680000000001,0.6561680000000001,0.32808399999999993,1998.0
775,33.0,1.0826772,1.0,1.3800710338617157,1.4897153784843777,0.021733358641254277,1,0,203.0,46.78107199993304,-117.08540599999945,,30.0,0.984252,0.984252,0.015747999999999984,1998.0
775,33.0,1.0826772,1.0826772,1.3800710338617157,1.4522481370916012,0.11410040888079186,2,1,203.0,46.78107199993304,-117.08540599999945,,30.0,0.984252,1.0,0.0826772,1998.0
776,57.0,1.8700788000000002,1.8700788000000002,1.4315459411858091,1.4522481370916012,1.1272015645632123,2,1,203.0,46.78107199993304,-117.08540599999945,,33.0,1.0826772,1.0826772,0.7874016000000001,1998.0
777,79.0,2.5918636,2.0,1.6236469771492046,1.4522481370916012,0.210946163647597,2,1,203.0,46.78107199993304,-117.08540599999945,,57.0,1.8700788000000002,1.8700788000000002,0.12992119999999985,1998.0
777,79.0,2.5918636,2.5918636,1.6236469771492046,1.6547447135381925,0.9609775450246458,3,2,203.0,46.78107199993304,-117.08540599999945,,57.0,1.8700788000000002,2.0,0.5918635999999999,1998.0
778,102.0,3.3464568000000003,3.0,1.6998414464221927,1.6547447135381925,0.6937671685135467,3,2,203.0,46.78107199993304,-117.08540599999945,,79.0,2.5918636,2.5918636,0.40813640000000007,1998.0
778,102.0,3.3464568000000003,3.3464568000000003,1.6998414464221927,1.6628685129628895,0.588921628034805,4,3,203.0,46.78107199993304,-117.08540599999945,,79.0,2.5918636,3.0,0.34645680000000034,1998.0
779,153.0,5.0196852000000005,4.0,1.6432683943893611,1.6628685129628895,1.0739468849280847,4,3,203.0,46.78107199993304,-117.08540599999945,,102.0,3.3464568000000003,3.3464568000000003,0.6535431999999997,1998.0
779,153.0,5.0196852000000005,5.0,1.6432683943893611,1.6432683943893611,1.6432683943893611,5,4,203.0,46.78107199993304,-117.08540599999945,,102.0,3.3464568000000003,4.0,1.0,1998.0
780,10.0,0.32808400000000004,0.32808400000000004,1.4920294292932197,1.5048023688409695,0.48951098328023673,1,0,205.0,46.78100899993385,-117.08456999999541,,0.0,0.0,0.0,0.32808400000000004,1998.0
781,20.0,0.6561680000000001,0.6561680000000001,1.4920294292932197,1.5048023688409695,0.48951098328023673,1,0,205.0,46.78100899993385,-117.08456999999541,,10.0,0.32808400000000004,0.32808400000000004,0.32808400000000004,1998.0
782,30.0,0.984252,0.984252,1.5334797491230745,1.5048023688409695,0.5031101700112947,1,0,205.0,46.78100899993385,-117.08456999999541,,20.0,0.6561680000000001,0.6561680000000001,0.32808399999999993,1998.0
783,34.0,1.1154856,1.0,1.4395626282195426,1.5048023688409695,0.022670232269201333,1,0,205.0,46.78100899993385,-117.08456999999541,,30.0,0.984252,0.984252,0.015747999999999984,1998.0
783,34.0,1.1154856,1.1154856,1.4395626282195426,1.3442805332332446,0.16624875385751076,2,1,205.0,46.78100899993385,-117.08456999999541,,30.0,0.984252,1.0,0.11548559999999997,1998.0
784,58.0,1.9028872000000001,1.9028872000000001,1.3340791662980038,1.3442805332332446,1.0504560700697145,2,1,205.0,46.78100899993385,-117.08456999999541,,34.0,1.1154856,1.1154856,0.7874016000000001,1998.0
785,84.0,2.7559056,2.0,1.3136858303541787,1.3442805332332446,0.12757570930601914,2,1,205.0,46.78100899993385,-117.08456999999541,,58.0,1.9028872000000001,1.9028872000000001,0.09711279999999989,1998.0
785,84.0,2.7559056,2.7559056,1.3136858303541787,1.3441187447844705,0.993022475805374,3,2,205.0,46.78100899993385,-117.08456999999541,,58.0,1.9028872000000001,2.0,0.7559056000000002,1998.0
786,97.0,3.1824148,3.0,1.4383626538711942,1.3441187447844705,0.35109626897909657,3,2,205.0,46.78100899993385,-117.08456999999541,,84.0,2.7559056,2.7559056,0.24409439999999982,1998.0
786,97.0,3.1824148,3.1824148,1.4383626538711942,1.5320628456378762,0.2623786358333833,4,3,205.0,46.78100899993385,-117.08456999999541,,84.0,2.7559056,3.0,0.1824148000000001,1998.0
787,153.0,5.0196852000000005,4.0,1.5529686811900376,1.5320628456378762,1.269684209804493,4,3,205.0,46.78100899993385,-117.08456999999541,,97.0,3.1824148,3.1824148,0.8175851999999999,1998.0
787,153.0,5.0196852000000005,5.0,1.5529686811900376,1.5529686811900376,1.5529686811900376,5,4,205.0,46.78100899993385,-117.08456999999541,,97.0,3.1824148,4.0,1.0,1998.0
788,10.0,0.32808400000000004,0.32808400000000004,1.482027211339004,1.4795162964751665,0.48622941560494587,1,0,207.0,46.78103937750355,-117.0837549741222,,0.0,0.0,0.0,0.32808400000000004,1998.0
789,20.0,0.6561680000000001,0.6561680000000001,1.482027211339004,1.4795162964751665,0.48622941560494587,1,0,207.0,46.78103937750355,-117.0837549741222,,10.0,0.32808400000000004,0.32808400000000004,0.32808400000000004,1998.0
790,30.0,0.984252,0.984252,1.482027211339004,1.4795162964751665,0.4862294156049457,1,0,207.0,46.78103937750355,-117.0837549741222,,20.0,0.6561680000000001,0.6561680000000001,0.32808399999999993,1998.0
791,46.0,1.5091864000000002,1.0,1.3225837985984947,1.4795162964751665,0.020828049660329074,1,0,207.0,46.78103937750355,-117.0837549741222,,30.0,0.984252,0.984252,0.015747999999999984,1998.0
791,46.0,1.5091864000000002,1.5091864000000002,1.3225837985984947,1.2379430278920072,0.6734416831066927,2,1,207.0,46.78103937750355,-117.0837549741222,,30.0,0.984252,1.0,0.5091864000000002,1998.0
792,70.0,2.2965880000000003,2.0,1.1501338691212195,1.2379430278920072,0.5645013447853144,2,1,207.0,46.78103937750355,-117.0837549741222,,46.0,1.5091864000000002,1.5091864000000002,0.49081359999999985,1998.0
792,70.0,2.2965880000000003,2.2965880000000003,1.1501338691212195,1.205640464603117,0.3411159039749246,3,2,207.0,46.78103937750355,-117.0837549741222,,46.0,1.5091864000000002,2.0,0.2965880000000003,1998.0
793,93.0,3.0511812000000003,3.0,1.2290443731812832,1.205640464603117,0.8645245606281924,3,2,207.0,46.78103937750355,-117.0837549741222,,70.0,2.2965880000000003,2.2965880000000003,0.7034119999999997,1998.0
793,93.0,3.0511812000000003,3.0511812000000003,1.2290443731812832,1.4851550052396731,0.06290396587266621,4,3,207.0,46.78103937750355,-117.0837549741222,,70.0,2.2965880000000003,3.0,0.05118120000000026,1998.0
794,135.0,4.429134,4.0,1.4989701293513653,1.4851550052396731,1.422251039367007,4,3,207.0,46.78103937750355,-117.0837549741222,,93.0,3.0511812000000003,3.0511812000000003,0.9488187999999997,1998.0
794,135.0,4.429134,4.429134,1.4989701293513653,1.4995580474890688,0.6432590474890694,5,4,207.0,46.78103937750355,-117.0837549741222,,93.0,3.0511812000000003,4.0,0.42913400000000035,1998.0
795,153.0,5.0196852000000005,5.0,1.5,1.4995580474890688,0.8562989999999995,5,4,207.0,46.78103937750355,-117.0837549741222,,135.0,4.429134,4.429134,0.5708659999999997,1998.0
796,10.0,0.32808400000000004,0.32808400000000004,1.3739556501575294,1.3749436751781785,0.45077286552628293,1,0,209.0,46.78101499993282,-117.08289799999514,,0.0,0.0,0.0,0.32808400000000004,1998.0
797,20.0,0.6561680000000001,0.6561680000000001,1.3739556501575294,1.3749436751781785,0.45077286552628293,1,0,209.0,46.78101499993282,-117.08289799999514,,10.0,0.32808400000000004,0.32808400000000004,0.32808400000000004,1998.0
798,30.0,0.984252,0.984252,1.3739556501575294,1.3749436751781785,0.45077286552628276,1,0,209.0,46.78101499993282,-117.08289799999514,,20.0,0.6561680000000001,0.6561680000000001,0.32808399999999993,1998.0
799,48.0,1.5748032,1.0,1.4366953644481677,1.3749436751781785,0.02262507859932972,1,0,209.0,46.78101499993282,-117.08289799999514,,30.0,0.984252,0.984252,0.015747999999999984,1998.0
799,48.0,1.5748032,1.5748032,1.4366953644481677,1.5154344873121954,0.8258170929099732,2,1,209.0,46.78101499993282,-117.08289799999514,,30.0,0.984252,1.0,0.5748032000000001,1998.0
800,82.0,2.6902888000000003,2.0,1.62187813831671,1.5154344873121954,0.6896173944022224,2,1,209.0,46.78101499993282,-117.08289799999514,,48.0,1.5748032,1.5748032,0.42519679999999993,1998.0
800,82.0,2.6902888000000003,2.6902888000000003,1.62187813831671,1.6320328224764957,1.119564313844876,3,2,209.0,46.78101499993282,-117.08289799999514,,48.0,1.5748032,2.0,0.6902888000000003,1998.0
801,109.0,3.5761156,3.0,1.654665729336298,1.6320328224764957,0.5124685086316196,3,2,209.0,46.78101499993282,-117.08289799999514,,82.0,2.6902888000000003,2.6902888000000003,0.30971119999999974,1998.0
801,109.0,3.5761156,3.5761156,1.654665729336298,1.6110478668241068,0.953278739456019,4,3,209.0,46.78101499993282,-117.08289799999514,,82.0,2.6902888000000003,3.0,0.5761156000000001,1998.0
802,139.0,4.5603676,4.0,1.5517653571777772,1.6110478668241068,0.6577691273680877,4,3,209.0,46.78101499993282,-117.08289799999514,,109.0,3.5761156,3.5761156,0.42388439999999994,1998.0
802,139.0,4.5603676,4.5603676,1.5517653571777772,1.5878304975092037,0.869559028964854,5,4,209.0,46.78101499993282,-117.08289799999514,,109.0,3.5761156,4.0,0.5603676000000002,1998.0
803,153.0,5.0196852000000005,5.0,1.633800121520502,1.5878304975092037,0.7182714685443496,5,4,209.0,46.78101499993282,-117.08289799999514,,139.0,4.5603676,4.5603676,0.4396323999999998,1998.0
804,10.0,0.32808400000000004,0.32808400000000004,1.3803125023141607,1.3934657644162245,0.45285844700923916,1,0,211.0,46.78085399992829,-117.0820619999992,,0.0,0.0,0.0,0.32808400000000004,1998.0
805,20.0,0.6561680000000001,0.6561680000000001,1.3803125023141607,1.3934657644162245,0.45285844700923916,1,0,211.0,46.78085399992829,-117.0820619999992,,10.0,0.32808400000000004,0.32808400000000004,0.32808400000000004,1998.0
806,30.0,0.984252,0.984252,1.4191188867118234,1.3934657644162245,0.46559020082796176,1,0,211.0,46.78085399992829,-117.0820619999992,,20.0,0.6561680000000001,0.6561680000000001,0.32808399999999993,1998.0
807,57.0,1.8700788000000002,1.0,1.4070783318379747,1.3934657644162245,0.022158669569784403,1,0,211.0,46.78085399992829,-117.0820619999992,,30.0,0.984252,0.984252,0.015747999999999984,1998.0
807,57.0,1.8700788000000002,1.8700788000000002,1.4070783318379747,1.4058642936984358,1.224269026471587,2,1,211.0,46.78085399992829,-117.0820619999992,,30.0,0.984252,1.0,0.8700788000000002,1998.0
808,93.0,3.0511812000000003,2.0,1.3977339127628827,1.4058642936984358,0.18159526722684882,2,1,211.0,46.78085399992829,-117.0820619999992,,57.0,1.8700788000000002,1.8700788000000002,0.12992119999999985,1998.0
808,93.0,3.0511812000000003,3.0,1.3977339127628827,1.3977339127628827,1.3977339127628827,3,2,211.0,46.78085399992829,-117.0820619999992,,57.0,1.8700788000000002,2.0,1.0,1998.0
808,93.0,3.0511812000000003,3.0511812000000003,1.3977339127628827,1.4599434682990384,0.07153769893590002,4,3,211.0,46.78085399992829,-117.0820619999992,,57.0,1.8700788000000002,3.0,0.05118120000000026,1998.0
809,126.0,4.1338584,4.0,1.4632991772118542,1.4599434682990384,1.3884057693631384,4,3,211.0,46.78085399992829,-117.0820619999992,,93.0,3.0511812000000003,3.0511812000000003,0.9488187999999997,1998.0
809,126.0,4.1338584,4.1338584,1.4632991772118542,1.6256667648707341,0.19587488658289565,5,4,211.0,46.78085399992829,-117.0820619999992,,93.0,3.0511812000000003,4.0,0.13385840000000027,1998.0
810,153.0,5.0196852000000005,5.0,1.6507599661392998,1.6256667648707341,1.4297918782878385,5,4,211.0,46.78085399992829,-117.0820619999992,,126.0,4.1338584,4.1338584,0.8661415999999997,1998.0
811,10.0,0.32808400000000004,0.32808400000000004,1.4172885694095,1.4241784410805913,0.4649897030061465,1,0,213.0,46.780994999933746,-117.08122599999662,,0.0,0.0,0.0,0.32808400000000004,1998.0
812,20.0,0.6561680000000001,0.6561680000000001,1.4172885694095,1.4241784410805913,0.4649897030061465,1,0,213.0,46.780994999933746,-117.08122599999662,,10.0,0.32808400000000004,0.32808400000000004,0.32808400000000004,1998.0
813,30.0,0.984252,0.984252,1.4385169270406484,1.4241784410805913,0.471954387491204,1,0,213.0,46.780994999933746,-117.08122599999662,,20.0,0.6561680000000001,0.6561680000000001,0.32808399999999993,1998.0
814,55.0,1.804462,1.0,1.4125379462213852,1.4241784410805913,0.02224464757709435,1,0,213.0,46.780994999933746,-117.08122599999662,,30.0,0.984252,0.984252,0.015747999999999984,1998.0
814,55.0,1.804462,1.804462,1.4125379462213852,1.423397006927271,1.136333101293148,2,1,213.0,46.780994999933746,-117.08122599999662,,30.0,0.984252,1.0,0.804462,1998.0
815,86.0,2.8215224,2.0,1.4680722193850972,1.423397006927271,0.28706390563412315,2,1,213.0,46.780994999933746,-117.08122599999662,,55.0,1.804462,1.804462,0.195538,1998.0
815,86.0,2.8215224,2.8215224,1.4680722193850972,1.4811490967834127,1.2060542130425718,3,2,213.0,46.780994999933746,-117.08122599999662,,55.0,1.804462,2.0,0.8215224000000001,1998.0
816,117.0,3.8385828,3.0,1.5413412312852768,1.4811490967834127,0.27509488374084096,3,2,213.0,46.780994999933746,-117.08122599999662,,86.0,2.8215224,2.8215224,0.1784775999999999,1998.0
816,117.0,3.8385828,3.8385828,1.5413412312852768,1.5606481971284976,1.2925422454866553,4,3,213.0,46.780994999933746,-117.08122599999662,,86.0,2.8215224,3.0,0.8385828000000002,1998.0
817,130.0,4.265092,4.0,1.6609503302116666,1.5606481971284976,0.2681059516418423,4,3,213.0,46.780994999933746,-117.08122599999662,,117.0,3.8385828,3.8385828,0.16141719999999982,1998.0
817,130.0,4.265092,4.265092,1.6609503302116666,1.5379660727441262,0.4403046449364713,5,4,213.0,46.780994999933746,-117.08122599999662,,117.0,3.8385828,4.0,0.2650920000000001,1998.0
818,153.0,5.0196852000000005,5.0,1.493603863078991,1.5379660727441262,1.0976614278076549,5,4,213.0,46.780994999933746,-117.08122599999662,,130.0,4.265092,4.265092,0.7349079999999999,1998.0
819,10.0,0.32808400000000004,0.32808400000000004,1.4077250512590598,1.4173356615897237,0.46185206571727744,1,0,215.0,46.781118062986096,-117.08043771337856,,0.0,0.0,0.0,0.32808400000000004,1998.0
820,20.0,0.6561680000000001,0.6561680000000001,1.4077250512590598,1.4173356615897237,0.46185206571727744,1,0,215.0,46.781118062986096,-117.08043771337856,,10.0,0.32808400000000004,0.32808400000000004,0.32808400000000004,1998.0
821,30.0,0.984252,0.984252,1.4410337949230667,1.4173356615897237,0.4727801315735393,1,0,215.0,46.781118062986096,-117.08043771337856,,20.0,0.6561680000000001,0.6561680000000001,0.32808399999999993,1998.0
822,37.0,1.2139108,1.0,1.3240664580663826,1.4173356615897237,0.020851398581629373,1,0,215.0,46.781118062986096,-117.08043771337856,,30.0,0.984252,0.984252,0.015747999999999984,1998.0
822,37.0,1.2139108,1.2139108,1.3240664580663826,1.3299344169028473,0.28323211529814646,2,1,215.0,46.781118062986096,-117.08043771337856,,30.0,0.984252,1.0,0.21391080000000007,1998.0
823,59.0,1.9356956,1.9356956,1.3294050547547611,1.3299344169028473,0.9595443615651543,2,1,215.0,46.781118062986096,-117.08043771337856,,37.0,1.2139108,1.2139108,0.7217848,1998.0
824,88.0,2.8871392,2.0,1.3553962098946044,1.3299344169028473,0.08715794003954651,2,1,215.0,46.781118062986096,-117.08043771337856,,59.0,1.9356956,1.9356956,0.06430439999999993,1998.0
824,88.0,2.8871392,2.8871392,1.3553962098946044,1.3601692466025377,1.2024251093289315,3,2,215.0,46.781118062986096,-117.08043771337856,,59.0,1.9356956,2.0,0.8871392,1998.0
825,130.0,4.265092,3.0,1.397687569763869,1.3601692466025377,0.15774413727360606,3,2,215.0,46.781118062986096,-117.08043771337856,,88.0,2.8871392,2.8871392,0.11286079999999998,1998.0
825,130.0,4.265092,4.0,1.397687569763869,1.397687569763869,1.397687569763869,4,3,215.0,46.781118062986096,-117.08043771337856,,88.0,2.8871392,3.0,1.0,1998.0
825,130.0,4.265092,4.265092,1.397687569763869,1.508654441103002,0.37051579324384376,5,4,215.0,46.781118062986096,-117.08043771337856,,88.0,2.8871392,4.0,0.2650920000000001,1998.0
826,153.0,5.0196852000000005,5.0,1.5486818048778328,1.508654441103002,1.1381386478591582,5,4,215.0,46.781118062986096,-117.08043771337856,,130.0,4.265092,4.265092,0.7349079999999999,1998.0
827,10.0,0.32808400000000004,0.32808400000000004,1.334106711744751,1.3336097777297797,0.43769906641606493,1,0,217.0,46.78104899993151,-117.07955400000166,,0.0,0.0,0.0,0.32808400000000004,1998.0
828,20.0,0.6561680000000001,0.6561680000000001,1.334106711744751,1.3336097777297797,0.43769906641606493,1,0,217.0,46.78104899993151,-117.07955400000166,,10.0,0.32808400000000004,0.32808400000000004,0.32808400000000004,1998.0
829,30.0,0.984252,0.984252,1.334106711744751,1.3336097777297797,0.43769906641606476,1,0,217.0,46.78104899993151,-117.07955400000166,,20.0,0.6561680000000001,0.6561680000000001,0.32808399999999993,1998.0
830,38.0,1.2467192,1.0,1.3025513386833378,1.3336097777297797,0.020512578481585185,1,0,217.0,46.78104899993151,-117.07955400000166,,30.0,0.984252,0.984252,0.015747999999999984,1998.0
830,38.0,1.2467192,1.2467192,1.3025513386833378,1.380916332508984,0.3213644242388822,2,1,217.0,46.78104899993151,-117.07955400000166,,30.0,0.984252,1.0,0.24671920000000003,1998.0
831,83.0,2.7230972,2.0,1.4065829213622618,1.380916332508984,1.0595519082701017,2,1,217.0,46.78104899993151,-117.07955400000166,,38.0,1.2467192,1.2467192,0.7532808,1998.0
831,83.0,2.7230972,2.7230972,1.4065829213622618,1.4274127129312983,1.017096172004872,3,2,217.0,46.78104899993151,-117.07955400000166,,38.0,1.2467192,2.0,0.7230972000000002,1998.0
832,119.0,3.9041996,3.0,1.481807121222417,1.4274127129312983,0.4103165409264264,3,2,217.0,46.78104899993151,-117.07955400000166,,83.0,2.7230972,2.7230972,0.2769027999999998,1998.0
832,119.0,3.9041996,3.9041996,1.481807121222417,1.4917667097074498,1.3398494062864612,4,3,217.0,46.78104899993151,-117.07955400000166,,83.0,2.7230972,3.0,0.9041996000000001,1998.0
833,153.0,5.0196852000000005,4.0,1.5857689886575497,1.4917667097074498,0.15191730342098855,4,3,217.0,46.78104899993151,-117.07955400000166,,119.0,3.9041996,3.9041996,0.0958003999999999,1998.0
833,153.0,5.0196852000000005,5.0,1.5857689886575497,1.5857689886575497,1.5857689886575497,5,4,217.0,46.78104899993151,-117.07955400000166,,119.0,3.9041996,4.0,1.0,1998.0
834,10.0,0.32808400000000004,0.32808400000000004,1.2571177021056748,1.2548334732872994,0.41244020417763827,1,0,219.0,46.78098199992746,-117.07871799999485,,0.0,0.0,0.0,0.32808400000000004,1998.0
835,20.0,0.6561680000000001,0.6561680000000001,1.2571177021056748,1.2548334732872994,0.41244020417763827,1,0,219.0,46.78098199992746,-117.07871799999485,,10.0,0.32808400000000004,0.32808400000000004,0.32808400000000004,1998.0
836,30.0,0.984252,0.984252,1.2571177021056748,1.2548334732872994,0.4124402041776381,1,0,219.0,46.78098199992746,-117.07871799999485,,20.0,0.6561680000000001,0.6561680000000001,0.32808399999999993,1998.0
837,44.0,1.4435696,1.0,1.112068882041208,1.2548334732872994,0.017512860754384924,1,0,219.0,46.78098199992746,-117.07871799999485,,30.0,0.984252,0.984252,0.015747999999999984,1998.0
837,44.0,1.4435696,1.4435696,1.112068882041208,1.222749174622846,0.49327994917946577,2,1,219.0,46.78098199992746,-117.07871799999485,,30.0,0.984252,1.0,0.4435696,1998.0
838,83.0,2.7230972,2.0,1.3109801790904672,1.222749174622846,0.7294692254433802,2,1,219.0,46.78098199992746,-117.07871799999485,,44.0,1.4435696,1.4435696,0.5564304,1998.0
