Year,Season,Date,ID2,Latitude,Longitude,TopDepth,BottomDepth,BulkDensity,GravimetricWaterContent,VolumetricWaterContent,Notes
2001,Fall,2001-09-20,59,46.779252441744326,-117.08160014682795,0.0,1,1.184329515187352,0.08083740625587478,0.0957381261600232,
2001,Fall,2001-09-20,59,46.779252441744326,-117.08160014682795,1.0,2,1.2299314452154222,0.11181244864008066,0.1375216465489696,
2001,Fall,2001-09-20,59,46.779252441744326,-117.08160014682795,2.0,3,1.5079762995670547,0.11423558680391938,0.1722645574674454,
2001,Fall,2001-09-20,59,46.779252441744326,-117.08160014682795,3.0,4,1.5633768287153682,0.11563975884182975,0.18078851945154975,
2001,Fall,2001-09-20,59,46.779252441744326,-117.08160014682795,4.0,5,1.5857796431139146,0.1405709261113603,0.22291451304106538,
2001,Fall,2001-09-20,61,46.77913499993167,-117.08079400000366,0.0,1,1.3187672423537242,0.12221954641816644,0.16117913419160834,
2001,Fall,2001-09-20,61,46.77913499993167,-117.08079400000366,1.0,2,1.309537033466621,0.1990358016384347,0.2606447532312466,
2001,Fall,2001-09-20,61,46.77913499993167,-117.08079400000366,2.0,3,1.5096304415902393,0.14106636602726952,0.21295808043927722,
2001,Fall,2001-09-20,61,46.77913499993167,-117.08079400000366,3.0,4,1.664884258062327,0.16222950214600207,0.2700933443161674,
2001,Fall,2001-09-20,61,46.77913499993167,-117.08079400000366,4.0,5,1.691926767595489,0.2586916081859954,0.43768725644220996,
2001,Fall,2001-09-20,63,46.779368999936025,-117.079957999996,0.0,1,1.2808267271018934,0.07983118210777848,0.10224991169978115,
2001,Fall,2001-09-20,63,46.779368999936025,-117.079957999996,1.0,2,1.1726006805822644,0.13232658613567105,0.15516624496181552,
2001,Fall,2001-09-20,63,46.779368999936025,-117.079957999996,2.0,3,1.21192338724424,0.09555299273712116,0.11580290661929615,
2001,Fall,2001-09-20,63,46.779368999936025,-117.079957999996,3.0,4,1.432888311243592,0.11172668969298594,0.16009186771501946,
2001,Fall,2001-09-20,63,46.779368999936025,-117.079957999996,4.0,5,1.6758456319604047,0.14902791613457847,0.24974778229429484,
2001,Fall,2001-09-20,65,46.77925399993134,-117.07912199999382,0.0,1,1.2859501907389443,0.08556847758189902,0.11003680006768413,
2001,Fall,2001-09-20,65,46.77925399993134,-117.07912199999382,1.0,2,1.217014279783846,0.13365856079798946,0.16266437710651052,
2001,Fall,2001-09-20,65,46.77925399993134,-117.07912199999382,2.0,3,1.5364418149060513,0.11713646203366472,0.17997335831867758,
2001,Fall,2001-09-20,65,46.77925399993134,-117.07912199999382,3.0,4,1.6663153051158808,0.11883730624350695,0.19802042221229865,
2001,Fall,2001-09-20,65,46.77925399993134,-117.07912199999382,4.0,5,1.6818703231200702,0.1727319855785579,0.2905128003981805,
2001,Fall,2001-09-20,67,46.779270999928244,-117.07828600000069,0.0,1,1.3030507193575276,0.092448745862186,0.12046540479942272,
2001,Fall,2001-09-20,67,46.779270999928244,-117.07828600000069,1.0,2,1.2539006334975673,0.10487494783185157,0.131502763524383,
2001,Fall,2001-09-20,67,46.779270999928244,-117.07828600000069,2.0,3,1.5655007468302418,0.0942543962252233,0.1475553276826206,
2001,Fall,2001-09-20,67,46.779270999928244,-117.07828600000069,3.0,4,1.6302490888369845,0.1277023697333043,0.20818667190004303,
2001,Fall,2001-09-20,67,46.779270999928244,-117.07828600000069,4.0,5,1.6824554547021409,0.1810547678400977,0.30461658175240214,
2001,Fall,2001-09-20,69,46.779413999934256,-117.08781300000162,0.0,1,1.4754862605544,0.09932550411085958,0.1465534166382129,
2001,Fall,2001-09-20,69,46.779413999934256,-117.08781300000162,1.0,2,1.423715126335901,0.12266358442812594,0.1746380006009038,
2001,Fall,2001-09-20,69,46.779413999934256,-117.08781300000162,2.0,3,1.5504160849762805,0.17056753791894913,0.2644506543643404,
2001,Fall,2001-09-20,69,46.779413999934256,-117.08781300000162,3.0,4,1.6751852011449002,0.1942726129051513,0.3254426061264612,
2001,Fall,2001-09-20,69,46.779413999934256,-117.08781300000162,4.0,5,1.697678407693869,0.19891832563594053,0.337699346326754,
2001,Fall,2001-09-20,71,46.77956399992798,-117.08697699999722,0.0,1,1.4662664082994443,0.10399444965823644,0.15248356818345973,
2001,Fall,2001-09-20,71,46.77956399992798,-117.08697699999722,1.0,2,1.4373985025148914,0.11179540969728108,0.16069455448691058,
2001,Fall,2001-09-20,71,46.77956399992798,-117.08697699999722,2.0,3,1.3943861700492262,0.16646579136530792,0.23211759726608525,
2001,Fall,2001-09-20,71,46.77956399992798,-117.08697699999722,3.0,4,1.3258429599744952,0.1905378924559508,0.2526233233210998,
2001,Fall,2001-09-20,71,46.77956399992798,-117.08697699999722,4.0,5,1.3158001119842626,0.18455209836206365,0.242833671691734,
2001,Fall,2001-09-20,73,46.77963696740592,-117.08617245559854,0.0,1,1.2181590880979478,0.09886806704653976,0.12043703439541964,
2001,Fall,2001-09-20,73,46.77963696740592,-117.08617245559854,1.0,2,1.3352310750983607,0.09832241332414543,0.1312831416490641,
2001,Fall,2001-09-20,73,46.77963696740592,-117.08617245559854,2.0,3,1.3586692867184338,0.1550370753879993,0.21064411263232505,
2001,Fall,2001-09-20,73,46.77963696740592,-117.08617245559854,3.0,4,1.3299297434437674,0.12667307131131222,0.1684662852302875,
2001,Fall,2001-09-20,73,46.77963696740592,-117.08617245559854,4.0,5,1.39425196,0.13237217938098522,0.18456017055141025,
2001,Fall,2001-09-20,75,46.77964199992856,-117.0853049999993,0.0,1,1.1849344844566891,0.09871334040337404,0.11696884111986967,
2001,Fall,2001-09-20,75,46.77964199992856,-117.0853049999993,1.0,2,1.1683213552723135,0.11515731825959903,0.13454075413857988,
2001,Fall,2001-09-20,75,46.77964199992856,-117.0853049999993,2.0,3,1.4475405359981348,0.10911732495984393,0.15795175105905512,
2001,Fall,2001-09-20,75,46.77964199992856,-117.0853049999993,3.0,4,1.5693609601064105,0.10995309882866522,0.1725561007444291,
2001,Fall,2001-09-20,75,46.77964199992856,-117.0853049999993,4.0,5,1.5520955172488813,0.1607449367891699,0.2494914958109254,
2001,Fall,2001-09-20,77,46.77957899993358,-117.0844690000058,0.0,1,1.1385201422637763,0.10063660144805907,0.11457679779758717,
2001,Fall,2001-09-20,77,46.77957899993358,-117.0844690000058,1.0,2,1.171829831340096,0.10155356675386427,0.11900349900116597,
2001,Fall,2001-09-20,77,46.77957899993358,-117.0844690000058,2.0,3,1.3999537020529775,0.1069979965686798,0.14979224140857506,
2001,Fall,2001-09-20,77,46.77957899993358,-117.0844690000058,3.0,4,1.5075608235946394,0.1150386855006218,0.1734278154585621,
2001,Fall,2001-09-20,77,46.77957899993358,-117.0844690000058,4.0,5,1.5771714847183695,0.13065557181835175,0.20606624219147737,
2001,Fall,2001-09-20,79,46.77959499993054,-117.08363299999657,0.0,1,1.216237925755478,0.0890277773141861,0.1082789592152263,
2001,Fall,2001-09-20,79,46.77959499993054,-117.08363299999657,1.0,2,1.3187813179191077,0.09138932824134828,0.12052253874186722,
2001,Fall,2001-09-20,79,46.77959499993054,-117.08363299999657,2.0,3,1.5765452218013396,0.08606410771608353,0.1356839577883873,
2001,Fall,2001-09-20,79,46.77959499993054,-117.08363299999657,3.0,4,1.677414958826009,0.1750817596912384,0.2936847627236639,
2001,Fall,2001-09-20,79,46.77959499993054,-117.08363299999657,4.0,5,1.678205220754308,0.2059006094932556,0.34554347780807554,
2001,Fall,2001-09-20,81,46.77958499992914,-117.08279699999753,0.0,1,1.1900831748603564,0.09431423991918564,0.11224179007756581,
2001,Fall,2001-09-20,81,46.77958499992914,-117.08279699999753,1.0,2,1.3191698772273637,0.10284890979528427,0.13567518370761336,
2001,Fall,2001-09-20,81,46.77958499992914,-117.08279699999753,2.0,3,1.459313406476672,0.12432633340358736,0.1814310851139435,
2001,Fall,2001-09-20,81,46.77958499992914,-117.08279699999753,3.0,4,1.5580013234703831,0.14240193367004395,0.22186240112267017,
2001,Fall,2001-09-20,81,46.77958499992914,-117.08279699999753,4.0,5,1.5650227439500466,0.1506800651550293,0.23581772902749576,
2001,Fall,2001-09-20,83,46.77942399993122,-117.08196100000237,0.0,1,1.2223861768607842,0.08063100007338654,0.09856221991616859,
2001,Fall,2001-09-20,83,46.77942399993122,-117.08196100000237,1.0,2,1.4108068229657456,0.11789560643741195,0.16632792595958507,
2001,Fall,2001-09-20,83,46.77942399993122,-117.08196100000237,2.0,3,1.5737333289502942,0.25528856901787306,0.4017561295634543,
2001,Fall,2001-09-20,83,46.77942399993122,-117.08196100000237,3.0,4,1.6079962096221556,0.16522525467365146,0.2656815832490869,
2001,Fall,2001-09-20,83,46.77942399993122,-117.08196100000237,4.0,5,1.6508439486130688,0.2319485268733537,0.3829108219785917,
2001,Fall,2001-09-20,85,46.77956499992903,-117.08112500000126,0.0,1,1.2515316901084923,0.08217368049046578,0.10284296522666787,
2001,Fall,2001-09-20,85,46.77956499992903,-117.08112500000126,1.0,2,1.2555873209317492,0.11481200483569227,0.1441564975624499,
2001,Fall,2001-09-20,85,46.77956499992903,-117.08112500000126,2.0,3,1.4412692949677364,0.11541514886830695,0.1663443102380211,
2001,Fall,2001-09-20,85,46.77956499992903,-117.08112500000126,3.0,4,1.5986775133436641,0.10004987934107468,0.1599474923153229,
2001,Fall,2001-09-20,85,46.77956499992903,-117.08112500000126,4.0,5,1.6297347255911527,0.14380696771237209,0.2343672090628185,
2001,Fall,2001-09-20,87,46.779683999931706,-117.08028899999346,0.0,1,1.2809005173747514,0.08486898121932344,0.10870872195289946,
2001,Fall,2001-09-20,87,46.779683999931706,-117.08028899999346,1.0,2,1.3759152886996624,0.12978070661995747,0.17856725841664498,
2001,Fall,2001-09-20,87,46.779683999931706,-117.08028899999346,2.0,3,1.5604412570462982,0.11123242529265864,0.1735716655479847,
2001,Fall,2001-09-20,87,46.779683999931706,-117.08028899999346,3.0,4,1.6442331606488074,0.122519077823682,0.20144993056980987,
2001,Fall,2001-09-20,87,46.779683999931706,-117.08028899999346,4.0,5,1.7137847399300492,0.16261505679788085,0.2786872028230664,
2001,Fall,2001-09-20,89,46.779606714350294,-117.07944701867667,0.0,1,1.3096094059230785,0.0844717280893639,0.11062496964040769,
2001,Fall,2001-09-20,89,46.779606714350294,-117.07944701867667,1.0,2,1.280997008715001,0.11628550544857805,0.14896138463654043,
2001,Fall,2001-09-20,89,46.779606714350294,-117.07944701867667,2.0,3,1.5340831976005802,0.12044635214565723,0.18477472503893536,
2001,Fall,2001-09-20,89,46.779606714350294,-117.07944701867667,3.0,4,1.6487496122823715,0.10182905858330482,0.16789062085830272,
2001,Fall,2001-09-20,89,46.779606714350294,-117.07944701867667,4.0,5,1.6841171150793328,0.14632642584370034,0.24643083815176256,
2001,Fall,2001-09-20,91,46.7795519999343,-117.07861699999664,0.0,1,1.3033942465870303,0.08509851239283937,0.11091691144594193,
2001,Fall,2001-09-20,91,46.7795519999343,-117.07861699999664,1.0,2,1.2739443016077814,0.13770411347461087,0.17542737066893183,
2001,Fall,2001-09-20,91,46.7795519999343,-117.07861699999664,2.0,3,1.52217294946325,0.10780921829846964,0.16410427579670891,
2001,Fall,2001-09-20,91,46.7795519999343,-117.07861699999664,3.0,4,1.6242337943991298,0.11757216935651328,0.19096469074966665,
2001,Fall,2001-09-20,91,46.7795519999343,-117.07861699999664,4.0,5,1.7006511074883848,0.15302954665137994,0.2602498679911147,
2001,Fall,2001-09-20,93,46.77949399993123,-117.07778100000496,0.0,1,1.3136635494835722,0.09028540534471696,0.11860464605170397,
2001,Fall,2001-09-20,93,46.77949399993123,-117.07778100000496,1.0,2,1.374755043494285,0.10480585892676376,0.14408238314731903,
2001,Fall,2001-09-20,93,46.77949399993123,-117.07778100000496,2.0,3,1.5715319946094009,0.11629784459249545,0.1827657836812185,
2001,Fall,2001-09-20,93,46.77949399993123,-117.07778100000496,3.0,4,1.6560303770790736,0.11346869762959046,0.18790761012220208,
2001,Fall,2001-09-20,93,46.77949399993123,-117.07778100000496,4.0,5,1.7143963984515154,0.17267052863696647,0.29602573241393454,
2001,Fall,2001-09-20,95,46.77971682001114,-117.08807304254276,0.0,1,1.4018994518031505,0.1007761626654408,0.14127804719550657,
2001,Fall,2001-09-20,95,46.77971682001114,-117.08807304254276,1.0,2,1.3430992244890667,0.16664129049394225,0.2238157880302711,
2001,Fall,2001-09-20,95,46.77971682001114,-117.08807304254276,2.0,3,1.4846092638977042,0.14236950673835005,0.21136308860030112,
2001,Fall,2001-09-20,95,46.77971682001114,-117.08807304254276,3.0,4,1.5787478846512724,0.16570450225287706,0.26160563240892165,
2001,Fall,2001-09-20,95,46.77971682001114,-117.08807304254276,4.0,5,1.6674050645040823,0.19998394579129705,0.3334542440319186,
2001,Fall,2001-09-20,97,46.77987299993621,-117.08724500000507,0.0,1,1.4678416690268707,0.1056172319620875,0.15502937404122868,
2001,Fall,2001-09-20,97,46.77987299993621,-117.08724500000507,1.0,2,1.4518599790199234,0.12181842231386453,0.17686329206484752,
2001,Fall,2001-09-20,97,46.77987299993621,-117.08724500000507,2.0,3,1.6407933202159404,0.15923403794283564,0.2612701458076163,
2001,Fall,2001-09-20,97,46.77987299993621,-117.08724500000507,3.0,4,1.642941482551084,0.20744002351523286,0.3408118197745484,
2001,Fall,2001-09-20,97,46.77987299993621,-117.08724500000507,4.0,5,1.6459191362357342,0.1918276049894256,0.315732725910365,
2001,Fall,2001-09-20,99,46.77993499993081,-117.08640899999394,0.0,1,1.403752080681358,0.09964977733619138,0.13988358227511266,
2001,Fall,2001-09-20,99,46.77993499993081,-117.08640899999394,1.0,2,1.4053381842507957,0.09511463541365392,0.13366822902790082,
2001,Fall,2001-09-20,99,46.77993499993081,-117.08640899999394,2.0,3,1.3926398614525102,0.15544778722988575,0.21648278487092737,
2001,Fall,2001-09-20,99,46.77993499993081,-117.08640899999394,3.0,4,1.3672527287048095,0.16996150627727025,0.23238033323237736,
2001,Fall,2001-09-20,99,46.77993499993081,-117.08640899999394,4.0,5,1.265578356915177,0.16036877432914046,0.20295924991597442,
2001,Fall,2001-09-20,101,46.77980999993464,-117.08557299999924,0.0,1,1.198002776259507,0.0929103819477482,0.11130689551673352,
2001,Fall,2001-09-20,101,46.77980999993464,-117.08557299999924,1.0,2,1.2115313562974497,0.11770068805269532,0.142598074233625,
2001,Fall,2001-09-20,101,46.77980999993464,-117.08557299999924,2.0,3,1.4118658302521556,0.12965977907360446,0.18306221163206562,
2001,Fall,2001-09-20,101,46.77980999993464,-117.08557299999924,3.0,4,1.5523583731081212,0.1235891936293193,0.19185471955615468,
2001,Fall,2001-09-20,101,46.77980999993464,-117.08557299999924,4.0,5,1.6001354411876916,0.15333849258244564,0.24536235647946722,
2001,Fall,2001-09-20,103,46.779775999927644,-117.08473700000131,0.0,1,1.263032524675522,0.08930154144763948,0.11279075135202787,
2001,Fall,2001-09-20,103,46.779775999927644,-117.08473700000131,1.0,2,1.2000173230813231,0.11409036070108415,0.1369104092378976,
2001,Fall,2001-09-20,103,46.779775999927644,-117.08473700000131,2.0,3,1.5065686367014983,0.08116568624973297,0.12228167728020176,
2001,Fall,2001-09-20,103,46.779775999927644,-117.08473700000131,3.0,4,1.6036369637715495,0.12138703465461732,0.1946607356947624,
2001,Fall,2001-09-20,103,46.779775999927644,-117.08473700000131,4.0,5,1.651740481764364,0.1639857292175293,0.27086186738024237,
2001,Fall,2001-09-20,105,46.77981799992982,-117.08390099999664,0.0,1,1.286800177997532,0.10583461076021193,0.13618799596454023,
2001,Fall,2001-09-20,105,46.77981799992982,-117.08390099999664,1.0,2,1.3005719249409466,0.16845296323299408,0.21908519465394163,
2001,Fall,2001-09-20,105,46.77981799992982,-117.08390099999664,2.0,3,1.5465854497720222,0.1262582540512085,0.19526917862921853,
2001,Fall,2001-09-20,105,46.77981799992982,-117.08390099999664,3.0,4,1.6719627709843683,0.18776659667491916,0.3139387592749021,
2001,Fall,2001-09-20,105,46.77981799992982,-117.08390099999664,4.0,5,1.6500960687890824,0.2362688928842545,0.3898663713254572,
2001,Fall,2001-09-20,107,46.77980199992818,-117.08306500000162,0.0,1,1.4362991220323402,0.13019372522830966,0.1869971332395409,
2001,Fall,2001-09-20,107,46.77980199992818,-117.08306500000162,1.0,2,1.5561427993547252,0.10878005623817444,0.1692773012284372,
2001,Fall,2001-09-20,107,46.77980199992818,-117.08306500000162,2.0,3,1.6028785113947903,0.1822417378425598,0.29211136546708183,
2001,Fall,2001-09-20,107,46.77980199992818,-117.08306500000162,3.0,4,1.6246565285239418,0.18240435421466827,0.2963444249060544,
2001,Fall,2001-09-20,107,46.77980199992818,-117.08306500000162,4.0,5,1.671037040432609,0.20965898036956787,0.35034792205688114,
2001,Fall,2001-09-20,109,46.77987976506426,-117.08219347622592,0.0,1,1.1658814388101015,0.10595236718654633,0.12352789830078682,
2001,Fall,2001-09-20,109,46.77987976506426,-117.08219347622592,1.0,2,1.2055791559872868,0.11180248111486436,0.13478674081974276,
2001,Fall,2001-09-20,109,46.77987976506426,-117.08219347622592,2.0,3,1.4575091532391826,0.10297884047031404,0.1500926025754403,
2001,Fall,2001-09-20,109,46.77987976506426,-117.08219347622592,3.0,4,1.5862139910613091,0.12417399883270265,0.19696653427446362,
2001,Fall,2001-09-20,109,46.77987976506426,-117.08219347622592,4.0,5,1.6584436075891649,0.1401587724685669,0.232445420248039,
2001,Fall,2001-09-20,111,46.77984899993028,-117.08139300000437,0.0,1,1.3568929105982706,0.0856615392506443,0.11623353532013475,
2001,Fall,2001-09-20,111,46.77984899993028,-117.08139300000437,1.0,2,1.5418590154746936,0.13205334453889633,0.2036076398008832,
2001,Fall,2001-09-20,111,46.77984899993028,-117.08139300000437,2.0,3,1.655935310360086,0.1185340688407017,0.19628475007397117,
2001,Fall,2001-09-20,111,46.77984899993028,-117.08139300000437,3.0,4,1.6791275824926692,0.1360197619544372,0.2283945340617825,
2001,Fall,2001-09-20,111,46.77984899993028,-117.08139300000437,4.0,5,1.6780442285779482,0.1699140959200614,0.28512336801269894,
2001,Fall,2001-09-20,115,46.77992462609662,-117.07970308597766,0.0,1,1.3367910201075879,0.08837239660124124,0.11813542620192562,
2001,Fall,2001-09-20,115,46.77992462609662,-117.07970308597766,1.0,2,1.4445081067284435,0.12907977982725655,0.1864567883751947,
2001,Fall,2001-09-20,115,46.77992462609662,-117.07970308597766,2.0,3,1.6236427017090378,0.1435686349070279,0.23310416626112526,
2001,Fall,2001-09-20,115,46.77992462609662,-117.07970308597766,3.0,4,1.7334697243531323,0.13041442416125526,0.22606945590248362,
2001,Fall,2001-09-20,115,46.77992462609662,-117.07970308597766,4.0,5,1.7331908145994726,0.18329982463704356,0.317693572378618,
2001,Fall,2001-09-20,117,46.779825999929066,-117.0788850000052,0.0,1,1.2539066958366718,0.08237479310405299,0.10329030464133254,
2001,Fall,2001-09-20,117,46.779825999929066,-117.0788850000052,1.0,2,1.3349640821690585,0.12125977430727115,0.1618774433121334,
2001,Fall,2001-09-20,117,46.779825999929066,-117.0788850000052,2.0,3,1.5369051749862233,0.10711950537372042,0.16463252215083546,
2001,Fall,2001-09-20,117,46.779825999929066,-117.0788850000052,3.0,4,1.698936890364124,0.10613265802496508,0.18031268799101316,
2001,Fall,2001-09-20,117,46.779825999929066,-117.0788850000052,4.0,5,1.7582484149446092,0.15620964798075995,0.2746553659612265,
2001,Fall,2001-09-20,119,46.77982663395906,-117.07801915998616,0.0,1,1.3092182552311054,0.08142155440213449,0.10659858539256703,
2001,Fall,2001-09-20,119,46.77982663395906,-117.07801915998616,1.0,2,1.2887268338565971,0.14417051148017554,0.18579640679533282,
2001,Fall,2001-09-20,119,46.77982663395906,-117.07801915998616,2.0,3,1.5222321334047275,0.10749683667967012,0.16363513903315383,
2001,Fall,2001-09-20,119,46.77982663395906,-117.07801915998616,3.0,4,1.6688151942410174,0.09885447902375644,0.16496985661362468,
2001,Fall,2001-09-20,119,46.77982663395906,-117.07801915998616,4.0,5,1.7630824056373604,0.156364085290834,0.275682767649849,
2001,Fall,2001-09-20,121,46.779943999930865,-117.07721300000095,0.0,1,1.5571180226977857,0.08885814785811505,0.13836262349341558,
2001,Fall,2001-09-20,121,46.779943999930865,-117.07721300000095,1.0,2,1.5834024914505376,0.13145779921322348,0.20815060679482258,
2001,Fall,2001-09-20,121,46.779943999930865,-117.07721300000095,2.0,3,1.6174143126932918,0.10755062408531453,0.1739539187346836,
2001,Fall,2001-09-20,121,46.779943999930865,-117.07721300000095,3.0,4,1.6100267984491632,0.12948489004023234,0.2084741429590172,
2001,Fall,2001-09-20,121,46.779943999930865,-117.07721300000095,4.0,5,1.6049836318444326,0.2182883273156153,0.3503491923642625,
2001,Fall,2001-09-20,123,46.780158999931146,-117.08728099999418,0.0,1,1.47814686256264,0.09179155078908573,0.13568139280864627,
2001,Fall,2001-09-20,123,46.780158999931146,-117.08728099999418,1.0,2,1.2595914407568425,0.1464192808812106,0.18442847295974485,
2001,Fall,2001-09-20,123,46.780158999931146,-117.08728099999418,2.0,3,1.2377477216781605,0.08355413349767216,0.10341893837353658,
2001,Fall,2001-09-20,123,46.780158999931146,-117.08728099999418,3.0,4,1.302930038227028,0.12344002686210966,0.1608337189181939,
2001,Fall,2001-09-20,123,46.780158999931146,-117.08728099999418,4.0,5,1.621565760667956,0.1536792466823359,0.2492010045453205,
2001,Fall,2001-09-20,125,46.78022099993324,-117.08644499999964,0.0,1,1.3352992107954074,0.10404528989468964,0.13893159348335846,
2001,Fall,2001-09-20,125,46.78022099993324,-117.08644499999964,1.0,2,1.3082955534468756,0.10806971414484208,0.1413871264779718,
2001,Fall,2001-09-20,125,46.78022099993324,-117.08644499999964,2.0,3,1.5065973320572583,0.14846159702444084,0.22367184598998238,
2001,Fall,2001-09-20,125,46.78022099993324,-117.08644499999964,3.0,4,1.5958695143441242,0.1958151886284475,0.31249548997768356,
2001,Fall,2001-09-20,125,46.78022099993324,-117.08644499999964,4.0,5,1.657901802854764,0.1862932985590422,0.3088559955407969,
2001,Fall,2001-09-20,127,46.78008881523756,-117.08559327501136,0.0,1,1.2412812092450216,0.09387592398253546,0.11652642044003533,
2001,Fall,2001-09-20,127,46.78008881523756,-117.08559327501136,1.0,2,1.3297744116899208,0.10862401669455654,0.14444543789540007,
2001,Fall,2001-09-20,127,46.78008881523756,-117.08559327501136,2.0,3,1.4109869097174914,0.16648623241259805,0.23490989458235978,
2001,Fall,2001-09-20,127,46.78008881523756,-117.08559327501136,3.0,4,1.557047681440244,0.13918978463539022,0.21672513144670125,
2001,Fall,2001-09-20,127,46.78008881523756,-117.08559327501136,4.0,5,1.5950681739432535,0.15861403696094287,0.2530002022970589,
2001,Fall,2001-09-20,129,46.78006199993227,-117.08477299999343,0.0,1,1.2633349074426574,0.09709048647517897,0.1226578007446828,
2001,Fall,2001-09-20,129,46.78006199993227,-117.08477299999343,1.0,2,1.2766953300077224,0.13061536020506162,0.16675602040107868,
2001,Fall,2001-09-20,129,46.78006199993227,-117.08477299999343,2.0,3,1.5619871218297594,0.10645789302237847,0.16628585791808537,
2001,Fall,2001-09-20,129,46.78006199993227,-117.08477299999343,3.0,4,1.6341335772201204,0.15009446862354148,0.24527441093274097,
2001,Fall,2001-09-20,129,46.78006199993227,-117.08477299999343,4.0,5,1.6650157984093972,0.1962616094322531,0.3267786803259562,
2001,Fall,2001-09-20,131,46.78010399993395,-117.08393700000492,0.0,1,1.2395231568329128,0.10630055516958237,0.13176199971689195,
2001,Fall,2001-09-20,131,46.78010399993395,-117.08393700000492,1.0,2,1.2517453148394009,0.16362178325653076,0.2048128005970303,
2001,Fall,2001-09-20,131,46.78010399993395,-117.08393700000492,2.0,3,1.3745442333196431,0.1128021702170372,0.15505157257776928,
2001,Fall,2001-09-20,131,46.78010399993395,-117.08393700000492,3.0,4,1.5771175251219671,0.21148912608623505,0.3335432071233307,
2001,Fall,2001-09-20,131,46.78010399993395,-117.08393700000492,4.0,5,1.628666604616774,0.2641012370586395,0.43013286503538417,
2001,Fall,2001-09-20,133,46.78008799993472,-117.08310100000013,0.0,1,1.4195669506549853,0.09620723873376846,0.1365726165202319,
2001,Fall,2001-09-20,133,46.78008799993472,-117.08310100000013,1.0,2,1.2909884041281003,0.15314722061157227,0.1977112859339878,
2001,Fall,2001-09-20,133,46.78008799993472,-117.08310100000013,2.0,3,1.3080961951218115,0.19865383207798004,0.25985832188757296,
2001,Fall,2001-09-20,133,46.78008799993472,-117.08310100000013,3.0,4,1.6010697684893231,0.11763013154268265,0.18833404747641153,
2001,Fall,2001-09-20,133,46.78008799993472,-117.08310100000013,4.0,5,1.6671297764544222,0.19773763418197632,0.3296542978704245,
2001,Fall,2001-09-20,135,46.78019399993446,-117.0822650000032,0.0,1,1.189457432558611,0.11256110668182373,0.13388664495971797,
2001,Fall,2001-09-20,135,46.78019399993446,-117.0822650000032,1.0,2,1.2730959264046997,0.12033408135175705,0.15319682877657365,
2001,Fall,2001-09-20,135,46.78019399993446,-117.0822650000032,2.0,3,1.5075422240741008,0.1163189634680748,0.17535574888865557,
2001,Fall,2001-09-20,135,46.78019399993446,-117.0822650000032,3.0,4,1.616641998124272,0.13757066428661344,0.22240251359559415,
2001,Fall,2001-09-20,135,46.78019399993446,-117.0822650000032,4.0,5,1.6150792123511126,0.16017435491085052,0.25869427096826403,
2001,Fall,2001-09-20,137,46.780147272678136,-117.08145287173772,0.0,1,1.276911563436048,0.09156455099582672,0.11691983396740084,
2001,Fall,2001-09-20,137,46.780147272678136,-117.08145287173772,1.0,2,1.196419033543349,0.08441485464572906,0.10099553881194547,
2001,Fall,2001-09-20,137,46.780147272678136,-117.08145287173772,2.0,3,1.4238991284793838,0.0972522497177124,0.1384773936157101,
2001,Fall,2001-09-20,137,46.780147272678136,-117.08145287173772,3.0,4,1.5644774816173306,0.11592601984739305,0.18136364758477017,
2001,Fall,2001-09-20,137,46.780147272678136,-117.08145287173772,4.0,5,1.6647154419131358,0.1396665722131729,0.23250509948234505,
2001,Fall,2001-09-20,139,46.77999299992962,-117.08059299999658,0.0,1,1.4800926915303978,0.08678200065739287,0.12844540492939338,
2001,Fall,2001-09-20,139,46.77999299992962,-117.08059299999658,1.0,2,1.5460624525641702,0.1310844124382453,0.20266468818720676,
2001,Fall,2001-09-20,139,46.77999299992962,-117.08059299999658,2.0,3,1.5754885587114544,0.12143307295874142,0.1913164170956704,
2001,Fall,2001-09-20,139,46.77999299992962,-117.08059299999658,3.0,4,1.5961768858578749,0.13021165996515638,0.20784084190556784,
2001,Fall,2001-09-20,139,46.77999299992962,-117.08059299999658,4.0,5,1.5816346743159384,0.1780360373028258,0.28158796987595514,
2001,Fall,2001-09-20,141,46.78022699993228,-117.07975700000412,0.0,1,1.48089187806376,0.09161784483852964,0.1356761223070843,
2001,Fall,2001-09-20,141,46.78022699993228,-117.07975700000412,1.0,2,1.6012385681857966,0.13530390952724713,0.21665383836134977,
2001,Fall,2001-09-20,141,46.78022699993228,-117.07975700000412,2.0,3,1.5978822495260985,0.1409892548771229,0.2252842277420656,
2001,Fall,2001-09-20,141,46.78022699993228,-117.07975700000412,3.0,4,1.6387819559410084,0.14018434957168202,0.22973158258339912,
2001,Fall,2001-09-20,141,46.78022699993228,-117.07975700000412,4.0,5,1.6547537474054437,0.2025012348769296,0.33508967726682914,
2001,Fall,2001-09-20,143,46.78010381911918,-117.07890309813091,0.0,1,1.36940607230514,0.08959593327535,0.12269321508111043,
2001,Fall,2001-09-20,143,46.78010381911918,-117.07890309813091,1.0,2,1.4509348372396405,0.1265146776537145,0.1835645532299178,
2001,Fall,2001-09-20,143,46.78010381911918,-117.07890309813091,2.0,3,1.6420856444286451,0.12393463800364946,0.20351128991325357,
